"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.282999471173809,"G_1","E_1",0.0526447555538654,"raw"
"2",-0.343701187045715,"G_2","E_2",-0.695228882918991,"raw"
"3",-0.313842575588541,"G_3","E_3",-0.610599877532083,"raw"
"4",0.609758364511406,"G_4","E_4",-0.400728332294942,"raw"
"5",0.244975732937278,"G_5","E_5",0.651788194831725,"raw"
"6",0.284183080928805,"G_6","E_6",1.00589230165661,"raw"
"7",-0.198373944569423,"G_7","E_7",-0.00376815929618485,"raw"
"G_1",-0.307408296530129,"G_1","E_1",0.0571853882232794,"means"
"G_2",-0.373345561342817,"G_2","E_2",-0.755192671244985,"means"
"G_3",-0.340911631884456,"G_3","E_3",-0.663264377968964,"means"
"G_4",0.662350284090549,"G_4","E_4",-0.435291322245934,"means"
"G_5",0.266104994617522,"G_5","E_5",0.708005205241566,"means"
"G_6",0.308693993132425,"G_6","E_6",1.09265094264121,"means"
"G_7",-0.215483782083094,"G_7","E_7",-0.0040931646461768,"means"
"11",-0.202926778494817,"G_1","E_1",0.0427732593437612,"raw.ne"
"21",-0.41803985756449,"G_2","E_2",-0.850780700271933,"raw.ne"
"31",-0.315306527207715,"G_3","E_3",-0.634216017302563,"raw.ne"
"41",0.601906036805498,"G_4","E_4",-0.482681709318202,"raw.ne"
"51",0.166671096606774,"G_5","E_5",0.841796399927154,"raw.ne"
"61",0.407048262337234,"G_6","E_6",1.04555545986699,"raw.ne"
"71",-0.239352232482483,"G_7","E_7",0.037553307754789,"raw.ne"
"G_11",-0.20125657084547,"G_1","E_1",0.0424212100702517,"mean.ne"
"G_21",-0.414599141789982,"G_2","E_2",-0.843778270902801,"mean.ne"
"G_31",-0.312711367625827,"G_3","E_3",-0.628996043618969,"mean.ne"
"G_41",0.596951993409555,"G_4","E_4",-0.478708952794475,"mean.ne"
"G_51",0.165299294705896,"G_5","E_5",0.834867916674316,"mean.ne"
"G_61",0.403698013905495,"G_6","E_6",1.03694991879527,"mean.ne"
"G_71",-0.237382221759667,"G_7","E_7",0.0372442217764073,"mean.ne"
