"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.106536170949162,"G_1","E_1",-0.381812537801023,"raw"
"2",0.222542802482118,"G_2","E_2",-0.159538958071316,"raw"
"3",0.115112180601401,"G_3","E_3",0.347236333088084,"raw"
"4",-0.135379899279497,"G_4","E_4",-0.240923945257637,"raw"
"5",-0.0957389128548591,"G_5","E_5",0.435039108041892,"raw"
"G_1",-0.152292855823223,"G_1","E_1",-0.545798870494212,"means"
"G_2",0.318123681665629,"G_2","E_2",-0.228060041235569,"means"
"G_3",0.164552213277797,"G_3","E_3",0.49637238076451,"means"
"G_4",-0.193524802878208,"G_4","E_4",-0.344399421648001,"means"
"G_5",-0.136858236241994,"G_5","E_5",0.621885952613272,"means"
"11",-0.0814906464155681,"G_1","E_1",-0.802239385103784,"raw.ne"
"21",0.176500447413312,"G_2","E_2",-0.181776478813612,"raw.ne"
"31",0.153273786864326,"G_3","E_3",0.46267474981296,"raw.ne"
"41",0.0495354069444627,"G_4","E_4",-0.0591879466232281,"raw.ne"
"51",-0.297818994806531,"G_5","E_5",0.580529060727665,"raw.ne"
"G_11",-0.079950873337883,"G_1","E_1",-0.787080999922531,"mean.ne"
"G_21",0.173165455618802,"G_2","E_2",-0.178341795932306,"mean.ne"
"G_31",0.150377664905446,"G_3","E_3",0.453932468890926,"mean.ne"
"G_41",0.048599430984518,"G_4","E_4",-0.0580695850597508,"mean.ne"
"G_51",-0.292191678170883,"G_5","E_5",0.569559912023662,"mean.ne"
