"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.703186878297858,"G_1","E_1",-0.894337279864964,"raw"
"2",-0.781930259764874,"G_10","E_10",0.983638269014785,"raw"
"3",0.547292552290118,"G_2","E_2",-0.915563891468031,"raw"
"4",0.475928448761099,"G_3","E_3",-0.367198777788237,"raw"
"5",0.152937658213538,"G_4","E_4",-0.19571184132448,"raw"
"6",0.307627986332035,"G_5","E_5",0.187706928853283,"raw"
"7",-0.0606621316084813,"G_6","E_6",-0.0873864262333368,"raw"
"8",-0.152264332466321,"G_7","E_7",0.297940395863058,"raw"
"9",-0.456850613919288,"G_8","E_8",0.388204176703728,"raw"
"10",-0.73526618613566,"G_9","E_9",0.602708446244216,"raw"
"G_1",0.793396921039054,"G_1","E_1",-1.00906951781138,"means"
"G_10",-0.882242089139128,"G_10","E_10",1.10982670203062,"means"
"G_2",0.617503311417959,"G_2","E_2",-1.03301923702505,"means"
"G_3",0.536984089913578,"G_3","E_3",-0.4143057680651,"means"
"G_4",0.172557638491868,"G_4","E_4",-0.220819211947749,"means"
"G_5",0.347092792419679,"G_5","E_5",0.211787369767745,"means"
"G_6",-0.0684443210293538,"G_6","E_6",-0.0985970069321535,"means"
"G_7",-0.171797933509896,"G_7","E_7",0.336162405793325,"means"
"G_8",-0.515458808525758,"G_8","E_8",0.438005895782334,"means"
"G_9",-0.829591601078003,"G_9","E_9",0.68002836840741,"means"
"11",0.761818814539791,"G_1","E_1",-0.94067335701697,"raw.ne"
"21",-0.954160127268717,"G_10","E_10",1.12386549107483,"raw.ne"
"31",0.666856259532597,"G_2","E_2",-1.09487311761346,"raw.ne"
"41",0.611301279989131,"G_3","E_3",-0.359807219648755,"raw.ne"
"51",0.201663983565282,"G_4","E_4",-0.126294986136497,"raw.ne"
"61",0.284141438363561,"G_5","E_5",0.105008958508081,"raw.ne"
"71",-0.108089062795304,"G_6","E_6",-0.15301225592463,"raw.ne"
"81",-0.132503174652184,"G_7","E_7",0.290452471745343,"raw.ne"
"91",-0.491771397306606,"G_8","E_8",0.464650358909869,"raw.ne"
"101",-0.839258013967526,"G_9","E_9",0.690683656102208,"raw.ne"
"G_11",0.758379434380599,"G_1","E_1",-0.936426503016185,"mean.ne"
"G_101",-0.949852384603687,"G_10","E_10",1.1187915803262,"mean.ne"
"G_21",0.663845606416268,"G_2","E_2",-1.08993009860989,"mean.ne"
"G_31",0.608541440702468,"G_3","E_3",-0.358182799525791,"mean.ne"
"G_41",0.200753532037101,"G_4","E_4",-0.12572480270019,"mean.ne"
"G_51",0.282858626221279,"G_5","E_5",0.104534875010098,"mean.ne"
"G_61",-0.107601073563622,"G_6","E_6",-0.152321452144129,"mean.ne"
"G_71",-0.131904963133606,"G_7","E_7",0.289141167207514,"mean.ne"
"G_81",-0.489551199072488,"G_8","E_8",0.462552603912357,"mean.ne"
"G_91",-0.835469019384313,"G_9","E_9",0.687565429540015,"mean.ne"
