"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.399857775847764,"G_1","E_1",-0.113713762046869,"raw"
"2",-0.157650244876787,"G_2","E_2",-0.420572434844646,"raw"
"3",-0.72787026677789,"G_3","E_3",0.260795474996462,"raw"
"4",0.629045938591163,"G_4","E_4",0.11603615686035,"raw"
"5",0.656332348911278,"G_5","E_5",0.157454565034702,"raw"
"G_1",-0.425486981321639,"G_1","E_1",-0.121002337007123,"means"
"G_2",-0.167754964011953,"G_2","E_2",-0.447529363033496,"means"
"G_3",-0.774523696453037,"G_3","E_3",0.277511370545001,"means"
"G_4",0.669365143534667,"G_4","E_4",0.12347358758248,"means"
"G_5",0.698400498251962,"G_5","E_5",0.167546741913138,"means"
"11",-0.529689972869909,"G_1","E_1",-0.0835476402979437,"raw.ne"
"21",-0.131105880052767,"G_2","E_2",-0.47702615748609,"raw.ne"
"31",-0.785782910560803,"G_3","E_3",0.284284823607303,"raw.ne"
"41",0.636727066055932,"G_4","E_4",0.0638142320657384,"raw.ne"
"51",0.809851697427549,"G_5","E_5",0.212474742110994,"raw.ne"
"G_11",-0.520029162628891,"G_1","E_1",-0.0820238472485304,"mean.ne"
"G_21",-0.128714690690037,"G_2","E_2",-0.468325862174656,"mean.ne"
"G_31",-0.771451320426234,"G_3","E_3",0.279099862826585,"mean.ne"
"G_41",0.625114047732859,"G_4","E_4",0.0626503490053818,"mean.ne"
"G_51",0.795081126012305,"G_5","E_5",0.20859949759122,"mean.ne"
