"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.199102002769399,"G_1","E_1",0.204799113726128,"raw"
"2",0.112454850183862,"G_2","E_2",-0.623931017522448,"raw"
"3",0.444905012165161,"G_3","E_3",-0.0728162122539394,"raw"
"4",-0.0567114112253503,"G_4","E_4",0.493538431234536,"raw"
"5",-0.301546448354264,"G_5","E_5",-0.00159031518426685,"raw"
"G_1",-0.258788930730871,"G_1","E_1",0.266193925317768,"means"
"G_2",0.146166638355152,"G_2","E_2",-0.810973463996103,"means"
"G_3",0.578278926246554,"G_3","E_3",-0.094645103750639,"means"
"G_4",-0.0737123949890436,"G_4","E_4",0.641491703334122,"means"
"G_5",-0.391944238881791,"G_5","E_5",-0.0020670609051484,"means"
"11",-0.121908148133252,"G_1","E_1",0.284670956255985,"raw.ne"
"21",0.169235894742528,"G_2","E_2",-0.763116536687078,"raw.ne"
"31",0.585357018956916,"G_3","E_3",-0.0199219546698525,"raw.ne"
"41",-0.31024270710583,"G_4","E_4",0.53691223157536,"raw.ne"
"51",-0.322442058460349,"G_5","E_5",-0.0385446964744023,"raw.ne"
"G_11",-0.119684712640283,"G_1","E_1",0.279478952951455,"mean.ne"
"G_21",0.166149266811439,"G_2","E_2",-0.749198349765838,"mean.ne"
"G_31",0.574680919024812,"G_3","E_3",-0.0195586058553543,"mean.ne"
"G_41",-0.304584310542706,"G_4","E_4",0.527119697355339,"mean.ne"
"G_51",-0.316561162653262,"G_5","E_5",-0.0378416946856015,"mean.ne"
