"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.0673953415318366,"G_1","E_1",0.115615022092423,"raw"
"2",-0.237967293249005,"G_2","E_2",-0.458889609641255,"raw"
"3",-0.355195861381847,"G_3","E_3",-0.864671301725132,"raw"
"4",-0.351796753561087,"G_4","E_4",0.0700175981233225,"raw"
"5",0.0253601481540222,"G_5","E_5",0.433591546029994,"raw"
"6",0.2615730599386,"G_6","E_6",0.355864115062792,"raw"
"7",0.725422041631154,"G_7","E_7",0.348472630057855,"raw"
"G_1",-0.0724285618756736,"G_1","E_1",0.124249385655575,"means"
"G_2",-0.255739171754629,"G_2","E_2",-0.493160413324786,"means"
"G_3",-0.381722606330671,"G_3","E_3",-0.92924670245248,"means"
"G_4",-0.378069646266631,"G_4","E_4",0.0752466538902494,"means"
"G_5",0.0272540952831601,"G_5","E_5",0.465973039183541,"means"
"G_6",0.281107864819154,"G_6","E_6",0.382440766547367,"means"
"G_7",0.779598026125291,"G_7","E_7",0.374497270500534,"means"
"11",-0.237784026502611,"G_1","E_1",-0.00310020385407776,"raw.ne"
"21",-0.245528486387424,"G_2","E_2",-0.443198474026657,"raw.ne"
"31",-0.413775568492268,"G_3","E_3",-0.928991423184257,"raw.ne"
"41",-0.540113157419445,"G_4","E_4",0.0752603183721602,"raw.ne"
"51",0.134390819378017,"G_5","E_5",0.508704997868005,"raw.ne"
"61",0.484317870781703,"G_6","E_6",0.354472124498953,"raw.ne"
"71",0.81849254864203,"G_7","E_7",0.436852660325875,"raw.ne"
"G_11",-0.235826923044391,"G_1","E_1",-0.00307468733905787,"mean.ne"
"G_21",-0.243507641434683,"G_2","E_2",-0.439550687928692,"mean.ne"
"G_31",-0.410369950344009,"G_3","E_3",-0.921345273214832,"mean.ne"
"G_41",-0.535667706041722,"G_4","E_4",0.0746408813497558,"mean.ne"
"G_51",0.133284703289285,"G_5","E_5",0.504518054257097,"mean.ne"
"G_61",0.480331647679476,"G_6","E_6",0.351554608840292,"mean.ne"
"G_71",0.811755869896043,"G_7","E_7",0.433257104035437,"mean.ne"
