"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.671793651530942,"G_1","E_1",-0.703887572435068,"raw"
"2",-0.0748166191778282,"G_2","E_2",-0.865520950329863,"raw"
"3",0.0800098317611475,"G_3","E_3",0.188075221040129,"raw"
"4",-0.19706647817057,"G_4","E_4",0.804450945599115,"raw"
"5",-0.479920385943693,"G_5","E_5",0.576882356125685,"raw"
"G_1",0.705705737135203,"G_1","E_1",-0.739419756399296,"means"
"G_2",-0.0785933556629053,"G_2","E_2",-0.909212373273468,"means"
"G_3",0.0840487211696502,"G_3","E_3",0.197569241981558,"means"
"G_4",-0.207014376996677,"G_4","E_4",0.845059559969643,"means"
"G_5",-0.504146725645272,"G_5","E_5",0.606003327721563,"means"
"11",0.759682785791895,"G_1","E_1",-0.846812449951801,"raw.ne"
"21",-0.127454755272444,"G_2","E_2",-0.879105948691619,"raw.ne"
"31",0.0627228311462141,"G_3","E_3",0.260441917388829,"raw.ne"
"41",-0.209453977731738,"G_4","E_4",0.848046612253229,"raw.ne"
"51",-0.485496883933932,"G_5","E_5",0.617429869001356,"raw.ne"
"G_11",0.745827225723164,"G_1","E_1",-0.831367765687932,"mean.ne"
"G_21",-0.125130157360327,"G_2","E_2",-0.863072275813035,"mean.ne"
"G_31",0.0615788537244803,"G_3","E_3",0.255691818139135,"mean.ne"
"G_41",-0.205633827763389,"G_4","E_4",0.832579418581192,"mean.ne"
"G_51",-0.476642094323928,"G_5","E_5",0.60616880478064,"mean.ne"
