"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.496832075989911,"G_1","E_1",-0.184301057361742,"raw"
"2",0.57317086909704,"G_2","E_2",-0.625465154138255,"raw"
"3",0.0877894232511851,"G_3","E_3",-0.309983286986732,"raw"
"4",-0.0541269188820129,"G_4","E_4",0.19958913384198,"raw"
"5",-0.0492784179091611,"G_5","E_5",-0.0751090291585305,"raw"
"6",-0.52391896906053,"G_6","E_6",0.334859787801661,"raw"
"7",-0.530468062486429,"G_7","E_7",0.660409606001622,"raw"
"G_1",0.708692464952855,"G_1","E_1",-0.26289117983148,"means"
"G_2",0.817583839067191,"G_2","E_2",-0.892177585243833,"means"
"G_3",0.125224810891499,"G_3","E_3",-0.442167143317209,"means"
"G_4",-0.0772078563695204,"G_4","E_4",0.284698436505844,"means"
"G_5",-0.0702918453633183,"G_5","E_5",-0.107137211116084,"means"
"G_6",-0.747329819394761,"G_6","E_6",0.47765154445376,"means"
"G_7",-0.756671593783945,"G_7","E_7",0.942023138549001,"means"
"11",0.654287358569823,"G_1","E_1",-0.313729433201997,"raw.ne"
"21",0.819304615441974,"G_2","E_2",-0.942222792179008,"raw.ne"
"31",0.246276863216546,"G_3","E_3",-0.364928533521933,"raw.ne"
"41",-0.0112009523172348,"G_4","E_4",0.0782465949919265,"raw.ne"
"51",-0.0314834302445318,"G_5","E_5",-0.149650039528742,"raw.ne"
"61",-0.694737495790239,"G_6","E_6",0.615337554353605,"raw.ne"
"71",-0.982446958876339,"G_7","E_7",1.07694664908615,"raw.ne"
"G_11",0.648238347125466,"G_1","E_1",-0.310828944743804,"mean.ne"
"G_21",0.811729987978507,"G_2","E_2",-0.93351176272326,"mean.ne"
"G_31",0.243999986635379,"G_3","E_3",-0.361554699614348,"mean.ne"
"G_41",-0.0110973973763287,"G_4","E_4",0.0775231902946085,"mean.ne"
"G_51",-0.0311923599260196,"G_5","E_5",-0.148266496365478,"mean.ne"
"G_61",-0.688314515110848,"G_6","E_6",0.609648641279438,"mean.ne"
"G_71",-0.973364049326155,"G_7","E_7",1.06699007187284,"mean.ne"
