"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.5358603010957,"G_1","E_1",-1.12919322611737,"raw"
"2",0.667172576384968,"G_2","E_2",-0.520274428459603,"raw"
"3",-0.14460213421116,"G_3","E_3",0.310596113927807,"raw"
"4",-0.12970068716023,"G_4","E_4",0.197744403060456,"raw"
"5",0.122754832341513,"G_5","E_5",0.707768600610179,"raw"
"6",-0.451602445937402,"G_6","E_6",0.246605397016734,"raw"
"7",-0.599882442513394,"G_7","E_7",0.186753139961797,"raw"
"G_1",0.569145246053575,"G_1","E_1",-1.19933302617583,"means"
"G_2",0.708613978998585,"G_2","E_2",-0.55259125745189,"means"
"G_3",-0.153584091016261,"G_3","E_3",0.329888781317206,"means"
"G_4",-0.137757041072426,"G_4","E_4",0.210027290145271,"means"
"G_5",0.130379744710364,"G_5","E_5",0.751731623931833,"means"
"G_6",-0.47965371699653,"G_6","E_6",0.261923283132252,"means"
"G_7",-0.637144120677309,"G_7","E_7",0.198353305101155,"means"
"11",0.608615077002623,"G_1","E_1",-1.15134733798304,"raw.ne"
"21",0.703857332048478,"G_2","E_2",-0.606265726859592,"raw.ne"
"31",-0.194022621412784,"G_3","E_3",0.368920099094205,"raw.ne"
"41",-0.0847130952138664,"G_4","E_4",0.23076166215627,"raw.ne"
"51",0.125444919490597,"G_5","E_5",0.74036207521482,"raw.ne"
"61",-0.496699291524719,"G_6","E_6",0.280745486486578,"raw.ne"
"71",-0.662482320390333,"G_7","E_7",0.136823741890754,"raw.ne"
"G_11",0.602988314513977,"G_1","E_1",-1.14070291220793,"mean.ne"
"G_21",0.697350036743132,"G_2","E_2",-0.600660684561188,"mean.ne"
"G_31",-0.192228845265321,"G_3","E_3",0.365509362401469,"mean.ne"
"G_41",-0.0839299064884117,"G_4","E_4",0.228628226568651,"mean.ne"
"G_51",0.124285157279553,"G_5","E_5",0.733517286595135,"mean.ne"
"G_61",-0.492107211822292,"G_6","E_6",0.278149940907912,"mean.ne"
"G_71",-0.656357544960637,"G_7","E_7",0.135558780295949,"mean.ne"
