"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.383538349069228,"G_1","E_1",-0.325430945187805,"raw"
"2",-0.40906512512178,"G_2","E_2",0.0685086146337668,"raw"
"3",-0.247954319707666,"G_3","E_3",0.123692715069914,"raw"
"4",0.280306788015102,"G_4","E_4",-0.0747661632272127,"raw"
"5",0.760251005883574,"G_5","E_5",0.207995778711339,"raw"
"G_1",-0.631556080135597,"G_1","E_1",-0.535873120892364,"means"
"G_2",-0.67358992280445,"G_2","E_2",0.112810185001378,"means"
"G_3",-0.408295698689043,"G_3","E_3",0.20367946637008,"means"
"G_4",0.461569114806466,"G_4","E_4",-0.123114220753017,"means"
"G_5",1.25187258682263,"G_5","E_5",0.342497690273923,"means"
"11",-0.920544718322546,"G_1","E_1",-0.406390792340268,"raw.ne"
"21",-0.504683245177375,"G_2","E_2",-0.038385536793645,"raw.ne"
"31",-0.378348398636531,"G_3","E_3",0.268024236320855,"raw.ne"
"41",0.372167506928422,"G_4","E_4",0.0594356306772879,"raw.ne"
"51",1.43140885520803,"G_5","E_5",0.117316462135774,"raw.ne"
"G_11",-0.903150943252423,"G_1","E_1",-0.398712001846072,"mean.ne"
"G_21",-0.495147209965232,"G_2","E_2",-0.0376602386308907,"mean.ne"
"G_31",-0.37119947168813,"G_3","E_3",0.262959894320821,"mean.ne"
"G_41",0.365135368483571,"G_4","E_4",0.0583125891013886,"mean.ne"
"G_51",1.40436225642221,"G_5","E_5",0.115099757054754,"mean.ne"
