"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.13297060403433,"G_1","E_1",-0.419135603902757,"raw"
"2",0.24166444281786,"G_10","E_10",0.428989795984263,"raw"
"3",0.186239355498155,"G_2","E_2",-0.0273378183040269,"raw"
"4",0.0444714140658824,"G_3","E_3",-0.279386390834821,"raw"
"5",-0.157794807910308,"G_4","E_4",-0.196817886084877,"raw"
"6",-0.212338149164102,"G_5","E_5",-0.102339297677345,"raw"
"7",-0.2171513907665,"G_6","E_6",0.174070774795314,"raw"
"8",-0.0314485011338332,"G_7","E_7",0.17455596451259,"raw"
"9",0.114957614234401,"G_8","E_8",-0.133339819058712,"raw"
"10",0.164370626392762,"G_9","E_9",0.380740280570357,"raw"
"G_1",-0.134935235718201,"G_1","E_1",-0.42532830411082,"means"
"G_10",0.245235018620503,"G_10","E_10",0.435328091214081,"means"
"G_2",0.188991029383161,"G_2","E_2",-0.0277417327211142,"means"
"G_3",0.0451284762018072,"G_3","E_3",-0.283514305868854,"means"
"G_4",-0.160126215527987,"G_4","E_4",-0.199725857044095,"means"
"G_5",-0.215475430960885,"G_5","E_5",-0.103851353880908,"means"
"G_6",-0.220359787882513,"G_6","E_6",0.176642658723263,"means"
"G_7",-0.0319131506117112,"G_7","E_7",0.177135017085786,"means"
"G_8",0.11665610521193,"G_8","E_8",-0.135309905869615,"means"
"G_9",0.166799191283897,"G_9","E_9",0.386365692472275,"means"
"11",-0.157938458590387,"G_1","E_1",-0.431340820498781,"raw.ne"
"21",0.249417260878231,"G_10","E_10",0.441008156547475,"raw.ne"
"31",0.199078689323544,"G_2","E_2",-0.00756182710827726,"raw.ne"
"41",0.0365168058911365,"G_3","E_3",-0.271930062661789,"raw.ne"
"51",-0.154063663520241,"G_4","E_4",-0.22977087165421,"raw.ne"
"61",-0.216828242443846,"G_5","E_5",-0.116659629205626,"raw.ne"
"71",-0.193618742618873,"G_6","E_6",0.206825389156494,"raw.ne"
"81",-0.06026681016105,"G_7","E_7",0.183402485671914,"raw.ne"
"91",0.124950114789965,"G_8","E_8",-0.145880657438355,"raw.ne"
"101",0.172753046451509,"G_9","E_9",0.371907837191142,"raw.ne"
"G_11",-0.157199190599809,"G_1","E_1",-0.429321828642925,"mean.ne"
"G_101",0.248249804902608,"G_10","E_10",0.438943914458381,"mean.ne"
"G_21",0.198146854836,"G_2","E_2",-0.00752643220339668,"mean.ne"
"G_31",0.0363458804183118,"G_3","E_3",-0.270657230238358,"mean.ne"
"G_41",-0.153342532416607,"G_4","E_4",-0.228695375210288,"mean.ne"
"G_51",-0.215813327010831,"G_5","E_5",-0.11611357645549,"mean.ne"
"G_61",-0.192712464692202,"G_6","E_6",0.205857294423903,"mean.ne"
"G_71",-0.0599847172240715,"G_7","E_7",0.182544027331528,"mean.ne"
"G_81",0.124365256478027,"G_8","E_8",-0.145197828813525,"mean.ne"
"G_91",0.171944435308573,"G_9","E_9",0.370167035350171,"mean.ne"
