"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.491382365198952,"G_1","E_1",-0.685255253163187,"raw"
"2",0.510361711439216,"G_2","E_2",-0.441284733768041,"raw"
"3",-0.0882384636313132,"G_3","E_3",-0.162305413220057,"raw"
"4",-0.192425635020592,"G_4","E_4",-0.368236852841167,"raw"
"5",-0.162820010961318,"G_5","E_5",0.366005470685313,"raw"
"6",0.0816919302382299,"G_6","E_6",0.822196045411078,"raw"
"7",-0.639951897263171,"G_7","E_7",0.468880736896064,"raw"
"G_1",0.518766965931812,"G_1","E_1",-0.723444335305707,"means"
"G_2",0.538804025789353,"G_2","E_2",-0.465877407619607,"means"
"G_3",-0.0931559683424294,"G_3","E_3",-0.171350648158465,"means"
"G_4",-0.203149461431562,"G_4","E_4",-0.388758588874762,"means"
"G_5",-0.171893924286821,"G_5","E_5",0.386402852420214,"means"
"G_6",0.0862445984882674,"G_6","E_6",0.868016799313393,"means"
"G_7",-0.675616236148621,"G_7","E_7",0.495011328224934,"means"
"11",0.450383994413288,"G_1","E_1",-0.687067319720887,"raw.ne"
"21",0.494143670760565,"G_2","E_2",-0.407186361322294,"raw.ne"
"31",-0.135588008665437,"G_3","E_3",-0.269027125112313,"raw.ne"
"41",-0.0861539924242995,"G_4","E_4",-0.282830063392345,"raw.ne"
"51",-0.0910734907282251,"G_5","E_5",0.336139303274738,"raw.ne"
"61",0.0959198800208891,"G_6","E_6",0.914215581367702,"raw.ne"
"71",-0.727632053376777,"G_7","E_7",0.395755984905402,"raw.ne"
"G_11",0.446677067224113,"G_1","E_1",-0.681412348496644,"mean.ne"
"G_21",0.490076575501361,"G_2","E_2",-0.403834976254074,"mean.ne"
"G_31",-0.134472038999369,"G_3","E_3",-0.266812872436658,"mean.ne"
"G_41",-0.0854448940084229,"G_4","E_4",-0.280502204354471,"mean.ne"
"G_51",-0.0903239019258247,"G_5","E_5",0.333372677599507,"mean.ne"
"G_61",0.0951304025624465,"G_6","E_6",0.906691045333172,"mean.ne"
"G_71",-0.721643210354303,"G_7","E_7",0.392498678609169,"mean.ne"
