"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.634520319236404,"G_1","E_1",-0.0328759012411411,"raw"
"2",-0.952179974122613,"G_10","E_10",-0.021832460327114,"raw"
"3",0.430866156248891,"G_2","E_2",-0.0142574239106708,"raw"
"4",-0.137838391307414,"G_3","E_3",-0.310167851020096,"raw"
"5",0.401781043705343,"G_4","E_4",-0.0156044080147364,"raw"
"6",0.30106262597164,"G_5","E_5",0.177816225366477,"raw"
"7",0.0652612266564267,"G_6","E_6",-0.43088060389343,"raw"
"8",-0.205116857804012,"G_7","E_7",0.256108355469933,"raw"
"9",-0.235865447424891,"G_8","E_8",0.00249117180880089,"raw"
"10",-0.302490701159792,"G_9","E_9",0.389202895761962,"raw"
"G_1",0.648520053312703,"G_1","E_1",-0.0336012584297757,"means"
"G_10",-0.973188389497764,"G_10","E_10",-0.0223141606439195,"means"
"G_2",0.440372568300783,"G_2","E_2",-0.0145719924710702,"means"
"G_3",-0.140879587570648,"G_3","E_3",-0.317011236963243,"means"
"G_4",0.410645736605236,"G_4","E_4",-0.0159486957483079,"means"
"G_5",0.307705118853484,"G_5","E_5",0.181739472257251,"means"
"G_6",0.0667011172178374,"G_6","E_6",-0.440387334710827,"means"
"G_7",-0.209642451984002,"G_7","E_7",0.261759000157901,"means"
"G_8",-0.241069462870303,"G_8","E_8",0.00254613575842311,"means"
"G_9",-0.309164702367325,"G_9","E_9",0.397790070793568,"means"
"11",0.64375422745776,"G_1","E_1",-0.0303245168692983,"raw.ne"
"21",-1.01185262232447,"G_10","E_10",0.000425089432458108,"raw.ne"
"31",0.44424453654669,"G_2","E_2",-0.017860752630348,"raw.ne"
"41",-0.176450696717891,"G_3","E_3",-0.333168042840071,"raw.ne"
"51",0.417670323158489,"G_4","E_4",0.014483636921452,"raw.ne"
"61",0.316064496913802,"G_5","E_5",0.163253991392977,"raw.ne"
"71",0.0818024510355182,"G_6","E_6",-0.440999005610767,"raw.ne"
"81",-0.201323025598972,"G_7","E_7",0.252487773021915,"raw.ne"
"91",-0.184583589206971,"G_8","E_8",0.00444420521644339,"raw.ne"
"101",-0.329326101263978,"G_9","E_9",0.387257621965218,"raw.ne"
"G_11",0.640847872987306,"G_1","E_1",-0.0301876109020684,"mean.ne"
"G_101",-1.00728441559758,"G_10","E_10",0.000423170283030123,"mean.ne"
"G_21",0.442238907628543,"G_2","E_2",-0.017780116766481,"mean.ne"
"G_31",-0.175654075508513,"G_3","E_3",-0.331663890495252,"mean.ne"
"G_41",0.415784668728411,"G_4","E_4",0.0144182477075089,"mean.ne"
"G_51",0.314637561874965,"G_5","E_5",0.162516949292946,"mean.ne"
"G_61",0.0814331378580485,"G_6","E_6",-0.439008029277332,"mean.ne"
"G_71",-0.200414113392264,"G_7","E_7",0.251347867547818,"mean.ne"
"G_81",-0.183750250462486,"G_8","E_8",0.00442414098207015,"mean.ne"
"G_91",-0.32783929411643,"G_9","E_9",0.385509271627761,"mean.ne"
