"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.482264536936942,"G_1","E_1",-0.400935186414428,"raw"
"2",-0.615505988912816,"G_2","E_2",-0.731244056473386,"raw"
"3",-0.0129319858740404,"G_3","E_3",-0.173756533190601,"raw"
"4",0.309024870566574,"G_4","E_4",0.554577358824409,"raw"
"5",0.364301740965345,"G_5","E_5",0.255649631399719,"raw"
"6",0.535138842037813,"G_6","E_6",0.409608793378246,"raw"
"7",-0.0977629418459538,"G_7","E_7",0.0860999924760228,"raw"
"G_1",-0.518918081837382,"G_1","E_1",-0.431407457817063,"means"
"G_2",-0.662286282036573,"G_2","E_2",-0.786820788337934,"means"
"G_3",-0.0139148554167346,"G_3","E_3",-0.186962548568587,"means"
"G_4",0.332511683510784,"G_4","E_4",0.596726894122085,"means"
"G_5",0.391989761122479,"G_5","E_5",0.275079766783123,"means"
"G_6",0.575810992014218,"G_6","E_6",0.440740284810438,"means"
"G_7",-0.105193217356792,"G_7","E_7",0.0926438490079383,"means"
"11",-0.477469170340453,"G_1","E_1",-0.505592627623812,"raw.ne"
"21",-0.712185144076083,"G_2","E_2",-0.739129405277686,"raw.ne"
"31",0.00393359757911832,"G_3","E_3",-0.164333758174375,"raw.ne"
"41",0.32034429817595,"G_4","E_4",0.543296007455182,"raw.ne"
"51",0.375403595305179,"G_5","E_5",0.313892265418555,"raw.ne"
"61",0.567718844330864,"G_6","E_6",0.436334875821825,"raw.ne"
"71",-0.0777460209745887,"G_7","E_7",0.115532642380298,"raw.ne"
"G_11",-0.472893727095143,"G_1","E_1",-0.500747685758165,"mean.ne"
"G_21",-0.705360488351076,"G_2","E_2",-0.732046550813215,"mean.ne"
"G_31",0.00389590309833444,"G_3","E_3",-0.162758997267238,"mean.ne"
"G_41",0.317274535254463,"G_4","E_4",0.538089765456899,"mean.ne"
"G_51",0.371806215723202,"G_5","E_5",0.310884330383642,"mean.ne"
"G_61",0.562278565642965,"G_6","E_6",0.432153610131199,"mean.ne"
"G_71",-0.077001004272745,"G_7","E_7",0.114425527866878,"mean.ne"
