"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.457853685436573,"G_1","E_1",-0.55454012298299,"raw"
"2",0.579627525695694,"G_2","E_2",-0.207470628276704,"raw"
"3",0.309085892297247,"G_3","E_3",0.587966885866359,"raw"
"4",-0.43957400519847,"G_4","E_4",-0.432300689627714,"raw"
"5",-0.906993098231046,"G_5","E_5",0.606344555021045,"raw"
"G_1",0.475705269199569,"G_1","E_1",-0.576161483190971,"means"
"G_2",0.60222703653381,"G_2","E_2",-0.215559848516369,"means"
"G_3",0.321137062511252,"G_3","E_3",0.61089154596362,"means"
"G_4",-0.456712869476375,"G_4","E_4",-0.449155969419406,"means"
"G_5",-0.942356498768256,"G_5","E_5",0.629985755163126,"means"
"11",0.400406538134369,"G_1","E_1",-0.630056011963275,"raw.ne"
"21",0.682018938382885,"G_2","E_2",-0.174333367778897,"raw.ne"
"31",0.368453686293487,"G_3","E_3",0.618231078285715,"raw.ne"
"41",-0.510551182383116,"G_4","E_4",-0.433608901701903,"raw.ne"
"51",-0.940327980427628,"G_5","E_5",0.619767203158357,"raw.ne"
"G_11",0.39310367838186,"G_1","E_1",-0.618564664411785,"mean.ne"
"G_21",0.669579859144141,"G_2","E_2",-0.171153769011584,"mean.ne"
"G_31",0.361733602228844,"G_3","E_3",0.606955401119204,"mean.ne"
"G_41",-0.501239437128421,"G_4","E_4",-0.425700476901144,"mean.ne"
"G_51",-0.923177702626424,"G_5","E_5",0.60846350920531,"mean.ne"
