"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.344104353079283,"G_1","E_1",0.0794682290222663,"raw"
"2",0.969766595770502,"G_2","E_2",-0.174136092259931,"raw"
"3",0.119467458211541,"G_3","E_3",-0.21149812745303,"raw"
"4",-0.484862532611074,"G_4","E_4",0.0251230538658174,"raw"
"5",0.0351679524677812,"G_5","E_5",-0.101506501812392,"raw"
"6",-0.421267742513973,"G_6","E_6",0.59364934053984,"raw"
"7",-0.562376084404068,"G_7","E_7",-0.21109990190258,"raw"
"G_1",0.347512879501711,"G_1","E_1",0.0802554017387475,"means"
"G_2",0.979372620907041,"G_2","E_2",-0.175860997702864,"means"
"G_3",0.12065084338029,"G_3","E_3",-0.213593122617336,"means"
"G_4",-0.489665339488876,"G_4","E_4",0.0253719103308568,"means"
"G_5",0.0355163086979087,"G_5","E_5",-0.102511974688221,"means"
"G_6",-0.4254406110593,"G_6","E_6",0.599529735381638,"means"
"G_7",-0.567946701938774,"G_7","E_7",-0.213190952442821,"means"
"11",0.35565600404502,"G_1","E_1",0.0511821613498558,"raw.ne"
"21",0.969883003461994,"G_2","E_2",-0.164491293126784,"raw.ne"
"31",0.145767649510051,"G_3","E_3",-0.200687885848845,"raw.ne"
"41",-0.498117616515506,"G_4","E_4",0.0802312122133991,"raw.ne"
"51",-0.00591077824384169,"G_5","E_5",-0.0952519394440433,"raw.ne"
"61",-0.410460892767084,"G_6","E_6",0.5711667432791,"raw.ne"
"71",-0.556817369490635,"G_7","E_7",-0.242148998422684,"raw.ne"
"G_11",0.352728744356087,"G_1","E_1",0.0507609018293992,"mean.ne"
"G_21",0.961900291552939,"G_2","E_2",-0.163137432300377,"mean.ne"
"G_31",0.144567895366983,"G_3","E_3",-0.199036105612828,"mean.ne"
"G_41",-0.494017813327626,"G_4","E_4",0.0795708617887258,"mean.ne"
"G_51",-0.00586212903593757,"G_5","E_5",-0.0944679595324008,"mean.ne"
"G_61",-0.407082556364447,"G_6","E_6",0.566465702486187,"mean.ne"
"G_71",-0.552234432547998,"G_7","E_7",-0.240155968658706,"mean.ne"
