"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.134905618427086,"G_1","E_1",0.0221735292036276,"raw"
"2",0.127512610549174,"G_10","E_10",0.323177827715199,"raw"
"3",0.20807107046457,"G_2","E_2",-0.282681183025457,"raw"
"4",0.0889104645677011,"G_3","E_3",-0.509741255530135,"raw"
"5",0.095118424746743,"G_4","E_4",0.0802613892651547,"raw"
"6",0.0524816441465472,"G_5","E_5",0.231083983266438,"raw"
"7",-0.211162522514235,"G_6","E_6",0.00966851277440602,"raw"
"8",-0.00122882579087226,"G_7","E_7",-0.207146218376669,"raw"
"9",0.0402844615038611,"G_8","E_8",-0.146396924728888,"raw"
"10",-0.265081709246415,"G_9","E_9",0.47960033943631,"raw"
"G_1",-0.17125024335485,"G_1","E_1",0.0281472507700479,"means"
"G_10",0.161865501540697,"G_10","E_10",0.410244453036135,"means"
"G_2",0.264127038351784,"G_2","E_2",-0.358837696675396,"means"
"G_3",0.112863636604141,"G_3","E_3",-0.647069522198771,"means"
"G_4",0.120744069634234,"G_4","E_4",0.101884433012608,"means"
"G_5",0.0666206080706415,"G_5","E_5",0.293339809202787,"means"
"G_6",-0.268051351675402,"G_6","E_6",0.0122732854628327,"means"
"G_7",-0.00155988103520326,"G_7","E_7",-0.262953023903983,"means"
"G_8",0.0511374093710146,"G_8","E_8",-0.185837397126447,"means"
"G_9",-0.336496787507057,"G_9","E_9",0.608808408420185,"means"
"11",-0.0724671744669728,"G_1","E_1",0.0288620455952573,"raw.ne"
"21",0.136509810999336,"G_10","E_10",0.36897043172485,"raw.ne"
"31",0.315519885544858,"G_2","E_2",-0.461379108565094,"raw.ne"
"41",0.00474170872199926,"G_3","E_3",-0.595810120540143,"raw.ne"
"51",0.0866421851584565,"G_4","E_4",0.0958758473065185,"raw.ne"
"61",0.0504436611137988,"G_5","E_5",0.233543068940037,"raw.ne"
"71",-0.185292303936576,"G_6","E_6",0.0497731559179261,"raw.ne"
"81",-0.0189669756018891,"G_7","E_7",-0.144935049629112,"raw.ne"
"91",-2.37908519771374e-06,"G_8","E_8",-0.139508095397424,"raw.ne"
"101",-0.31712841844783,"G_9","E_9",0.564607824647168,"raw.ne"
"G_11",-0.0721279748639823,"G_1","E_1",0.0287269500229441,"mean.ne"
"G_101",0.135870844818643,"G_10","E_10",0.367243379098963,"mean.ne"
"G_21",0.314043020734016,"G_2","E_2",-0.459219515458247,"mean.ne"
"G_31",0.0047195140424429,"G_3","E_3",-0.593021291558908,"mean.ne"
"G_41",0.0862366360940144,"G_4","E_4",0.0954270779212053,"mean.ne"
"G_51",0.0502075477293725,"G_5","E_5",0.232449915842135,"mean.ne"
"G_61",-0.184424999858638,"G_6","E_6",0.0495401809902956,"mean.ne"
"G_71",-0.0188781962249937,"G_7","E_7",-0.14425664714335,"mean.ne"
"G_81",-2.36794932861399e-06,"G_8","E_8",-0.138855095043525,"mean.ne"
"G_91",-0.315644024521546,"G_9","E_9",0.561965045328486,"mean.ne"
