"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.615575352092279,"G_1","E_1",-0.57857919010869,"raw"
"2",0.467623264610022,"G_10","E_10",0.0272194563382533,"raw"
"3",-0.383424985262601,"G_2","E_2",-0.324453373620866,"raw"
"4",-0.722373805074618,"G_3","E_3",-0.568196626608601,"raw"
"5",0.417341845441537,"G_4","E_4",-0.10699908275284,"raw"
"6",0.0118509351119183,"G_5","E_5",-0.0214737425754464,"raw"
"7",0.0152293640547323,"G_6","E_6",0.821459825569441,"raw"
"8",0.117137809797316,"G_7","E_7",-0.0768926812640091,"raw"
"9",0.250801763447408,"G_8","E_8",-0.0386321580049204,"raw"
"10",0.441389159966582,"G_9","E_9",0.866547573027697,"raw"
"G_1",-0.622006255151751,"G_1","E_1",-0.584623595023818,"means"
"G_10",0.472508515250477,"G_10","E_10",0.0275038174395406,"means"
"G_2",-0.38743061820811,"G_2","E_2",-0.327842931350868,"means"
"G_3",-0.729920429378757,"G_3","E_3",-0.574132565096094,"means"
"G_4",0.421701807128711,"G_4","E_4",-0.108116899972621,"means"
"G_5",0.011974741587595,"G_5","E_5",-0.0216980783230662,"means"
"G_6",0.0153884649081984,"G_6","E_6",0.830041599494462,"means"
"G_7",0.118361546090269,"G_7","E_7",-0.0776959775257679,"means"
"G_8",0.253421884318697,"G_8","E_8",-0.0390357473661027,"means"
"G_9",0.44600034345467,"G_9","E_9",0.875600377724335,"means"
"11",-0.635298491803402,"G_1","E_1",-0.582487898484677,"raw.ne"
"21",0.490187062293473,"G_10","E_10",0.0499358107366977,"raw.ne"
"31",-0.363024489460363,"G_2","E_2",-0.344372240321225,"raw.ne"
"41",-0.698068109717944,"G_3","E_3",-0.598726450623801,"raw.ne"
"51",0.402978895382917,"G_4","E_4",-0.0973148351022467,"raw.ne"
"61",-0.0247174211845324,"G_5","E_5",-0.00175437093560226,"raw.ne"
"71",0.00552625717378219,"G_6","E_6",0.81306907563309,"raw.ne"
"81",0.122862652571616,"G_7","E_7",-0.0823986745636169,"raw.ne"
"91",0.263252305514089,"G_8","E_8",-0.0453372912234287,"raw.ne"
"101",0.436301339230391,"G_9","E_9",0.889386874884838,"raw.ne"
"G_11",-0.632324828240795,"G_1","E_1",-0.579761427287705,"mean.ne"
"G_101",0.487892626803992,"G_10","E_10",0.0497020744650579,"mean.ne"
"G_21",-0.361325268211472,"G_2","E_2",-0.342760325298256,"mean.ne"
"G_31",-0.694800638239769,"G_3","E_3",-0.59592397107575,"mean.ne"
"G_41",0.401092658168179,"G_4","E_4",-0.0968593301971198,"mean.ne"
"G_51",-0.024601725498689,"G_5","E_5",-0.00174615919105642,"mean.ne"
"G_61",0.00550039023121746,"G_6","E_6",0.809263315167253,"mean.ne"
"G_71",0.122287565116074,"G_7","E_7",-0.0820129882455379,"mean.ne"
"G_81",0.262020091367845,"G_8","E_8",-0.0451250794006783,"mean.ne"
"G_91",0.434259128503416,"G_9","E_9",0.885223891063791,"mean.ne"
