"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.55954286756575,"G_1","E_1",-0.898447660234183,"raw"
"2",0.424806531726458,"G_2","E_2",-0.415038038543941,"raw"
"3",0.145264630733609,"G_3","E_3",-0.103007061680476,"raw"
"4",0.208548052344784,"G_4","E_4",0.0487154415900744,"raw"
"5",-0.309668996490302,"G_5","E_5",0.871737596013437,"raw"
"6",-0.553960569694745,"G_6","E_6",0.113556428639367,"raw"
"7",-0.474532516185554,"G_7","E_7",0.382483294215721,"raw"
"G_1",0.614809717047654,"G_1","E_1",-0.987188620907225,"means"
"G_2",0.466765280570842,"G_2","E_2",-0.456031939342401,"means"
"G_3",0.159612626119067,"G_3","E_3",-0.113181216519104,"means"
"G_4",0.229146641812692,"G_4","E_4",0.053527135445661,"means"
"G_5",-0.34025544626974,"G_5","E_5",0.957840365433387,"means"
"G_6",-0.60867604763019,"G_6","E_6",0.1247725595439,"means"
"G_7",-0.521402771650326,"G_7","E_7",0.420261716345783,"means"
"11",0.681782235368859,"G_1","E_1",-0.884922961784026,"raw.ne"
"21",0.487383706093759,"G_2","E_2",-0.462831743295792,"raw.ne"
"31",0.0966677055504276,"G_3","E_3",0.00221879995256871,"raw.ne"
"41",0.149234710701572,"G_4","E_4",-0.0517598869307853,"raw.ne"
"51",-0.344987750450827,"G_5","E_5",0.706287633532111,"raw.ne"
"61",-0.636329413469166,"G_6","E_6",0.186596376349077,"raw.ne"
"71",-0.433751193794629,"G_7","E_7",0.504411782176844,"raw.ne"
"G_11",0.676170763520982,"G_1","E_1",-0.877639521368621,"mean.ne"
"G_21",0.483372249349983,"G_2","E_2",-0.459022363756299,"mean.ne"
"G_31",0.0958720730446901,"G_3","E_3",0.00220053791401822,"mean.ne"
"G_41",0.148006420590177,"G_4","E_4",-0.0513338723864119,"mean.ne"
"G_51",-0.342148296811397,"G_5","E_5",0.700474467734493,"mean.ne"
"G_61",-0.631092045282641,"G_6","E_6",0.185060577587421,"mean.ne"
"G_71",-0.430181164411795,"G_7","E_7",0.500260174275399,"mean.ne"
