"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.435505392040035,"G_1","E_1",-0.780138896116689,"raw"
"2",0.681083659980755,"G_10","E_10",0.491652869258947,"raw"
"3",-0.303670242001325,"G_2","E_2",-0.349760112323222,"raw"
"4",-0.642836170914901,"G_3","E_3",-0.0654981653076497,"raw"
"5",-0.20264313126016,"G_4","E_4",-0.207487932724721,"raw"
"6",-0.137722657310237,"G_5","E_5",0.197207984844297,"raw"
"7",0.470737617876433,"G_6","E_6",0.13458811946983,"raw"
"8",-0.0418375221867103,"G_7","E_7",-0.0208146380048704,"raw"
"9",-0.0272615562131859,"G_8","E_8",-0.141842772352877,"raw"
"10",0.639655394069376,"G_9","E_9",0.742093543256963,"raw"
"G_1",-0.451975230293065,"G_1","E_1",-0.809642001402593,"means"
"G_10",0.706840718151979,"G_10","E_10",0.510246079311732,"means"
"G_2",-0.31515437023355,"G_2","E_2",-0.362987256194663,"means"
"G_3",-0.667146794736485,"G_3","E_3",-0.0679751591823553,"means"
"G_4",-0.210306640497796,"G_4","E_4",-0.215334661499819,"means"
"G_5",-0.142931019666102,"G_5","E_5",0.204665949020958,"means"
"G_6",0.48853985997892,"G_6","E_6",0.139677940626934,"means"
"G_7",-0.0434197235461359,"G_7","E_7",-0.0216018009826414,"means"
"G_8",-0.0282925271944064,"G_8","E_8",-0.147206948229242,"means"
"G_9",0.663845728036643,"G_9","E_9",0.77015785853169,"means"
"11",-0.478199611855976,"G_1","E_1",-0.827624872990964,"raw.ne"
"21",0.70278990436877,"G_10","E_10",0.545234954118818,"raw.ne"
"31",-0.264982818344664,"G_2","E_2",-0.427497401508612,"raw.ne"
"41",-0.675691534745386,"G_3","E_3",0.00859094336604272,"raw.ne"
"51",-0.234042814590528,"G_4","E_4",-0.321631865173311,"raw.ne"
"61",-0.199128095540728,"G_5","E_5",0.220113422878609,"raw.ne"
"71",0.457353552766921,"G_6","E_6",0.103740133487835,"raw.ne"
"81",-0.0331436760047201,"G_7","E_7",-0.0214295017002832,"raw.ne"
"91",0.0407991890824346,"G_8","E_8",-0.0836680818596957,"raw.ne"
"101",0.684245904863884,"G_9","E_9",0.804172269381569,"raw.ne"
"G_11",-0.476279123727695,"G_1","E_1",-0.824301064891074,"mean.ne"
"G_101",0.699967443549981,"G_10","E_10",0.543045246660761,"mean.ne"
"G_21",-0.263918626019496,"G_2","E_2",-0.42578053753772,"mean.ne"
"G_31",-0.672977903159967,"G_3","E_3",0.00855644144606287,"mean.ne"
"G_41",-0.233102879810593,"G_4","E_4",-0.32034016571679,"mean.ne"
"G_51",-0.198328381082558,"G_5","E_5",0.219229429656851,"mean.ne"
"G_61",0.45551678408969,"G_6","E_6",0.103323504762386,"mean.ne"
"G_71",-0.0330105683343766,"G_7","E_7",-0.0213434390967329,"mean.ne"
"G_81",0.040635336255423,"G_8","E_8",-0.0833320641090579,"mean.ne"
"G_91",0.68149791823959,"G_9","E_9",0.800942648825312,"mean.ne"
