"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.239171128193738,"G_1","E_1",-0.463874446546421,"raw"
"2",0.092482458888422,"G_2","E_2",0.000890038077683505,"raw"
"3",0.12221833124957,"G_3","E_3",-0.303398972589331,"raw"
"4",-0.313030258078487,"G_4","E_4",0.254677164719675,"raw"
"5",-0.140841660253241,"G_5","E_5",0.511706216338394,"raw"
"G_1",0.268194159028863,"G_1","E_1",-0.520164862816224,"means"
"G_2",0.103705056182243,"G_2","E_2",0.000998042763563767,"means"
"G_3",0.13704932871679,"G_3","E_3",-0.34021594879924,"means"
"G_4",-0.351015975255771,"G_4","E_4",0.285581828089725,"means"
"G_5",-0.157932568672125,"G_5","E_5",0.573800940762176,"means"
"11",0.367437697050216,"G_1","E_1",-0.479696609580977,"raw.ne"
"21",0.121262290857201,"G_2","E_2",0.0153513411669864,"raw.ne"
"31",0.183980571224803,"G_3","E_3",-0.348294980535536,"raw.ne"
"41",-0.392675773577208,"G_4","E_4",0.160674907054211,"raw.ne"
"51",-0.280004785555013,"G_5","E_5",0.651965341895316,"raw.ne"
"G_11",0.360736143219839,"G_1","E_1",-0.470947608928177,"mean.ne"
"G_21",0.11905063490492,"G_2","E_2",0.0150713540017439,"mean.ne"
"G_31",0.180625020850671,"G_3","E_3",-0.341942563296784,"mean.ne"
"G_41",-0.385513912244963,"G_4","E_4",0.157744419661497,"mean.ne"
"G_51",-0.274897886730466,"G_5","E_5",0.64007439856172,"mean.ne"
