"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.142416488879589,"G_1","E_1",-0.423297296657439,"raw"
"2",-0.0342675470076724,"G_2","E_2",-0.196427335109493,"raw"
"3",-0.016213763916728,"G_3","E_3",0.0145317696691637,"raw"
"4",-0.225963527941907,"G_4","E_4",0.566312245303784,"raw"
"5",0.134028349986719,"G_5","E_5",0.0388806167939857,"raw"
"G_1",0.278185720640073,"G_1","E_1",-0.826837288589577,"means"
"G_2",-0.0669356640785924,"G_2","E_2",-0.383686469177328,"means"
"G_3",-0.0316707541026142,"G_3","E_3",0.0283852723051537,"means"
"G_4",-0.441380259781859,"G_4","E_4",1.10619199579011,"means"
"G_5",0.261800957322993,"G_5","E_5",0.0759464896716403,"means"
"11",0.185312631665675,"G_1","E_1",-1.01339137044811,"raw.ne"
"21",-0.142176731448253,"G_2","E_2",0.0280786972619565,"raw.ne"
"31",-0.111098410587776,"G_3","E_3",-0.33514338415356,"raw.ne"
"41",-0.529735016052686,"G_4","E_4",1.01964092921806,"raw.ne"
"51",0.597697526423043,"G_5","E_5",0.300815128121654,"raw.ne"
"G_11",0.181811132858835,"G_1","E_1",-0.994243249553236,"mean.ne"
"G_21",-0.139490289347402,"G_2","E_2",0.0275481477571895,"mean.ne"
"G_31",-0.108999196148814,"G_3","E_3",-0.3288108198314,"mean.ne"
"G_41",-0.519725625381497,"G_4","E_4",1.00037472234934,"mean.ne"
"G_51",0.586403978018879,"G_5","E_5",0.295131199278112,"mean.ne"
