"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.645267268237456,"G_1","E_1",-0.257497627708153,"raw"
"2",0.52992242140065,"G_2","E_2",-0.434472638544175,"raw"
"3",0.137728177758454,"G_3","E_3",0.364643648580465,"raw"
"4",-0.159007526631394,"G_4","E_4",-0.316229120309699,"raw"
"5",-0.229954171508381,"G_5","E_5",-0.145092531249097,"raw"
"6",-0.405466314231698,"G_6","E_6",0.727369652597895,"raw"
"7",-0.518489855025105,"G_7","E_7",0.0612786166327473,"raw"
"G_1",0.658934687101566,"G_1","E_1",-0.262951690090724,"means"
"G_2",0.541146718765908,"G_2","E_2",-0.443675212157101,"means"
"G_3",0.140645401035506,"G_3","E_3",0.372367172965777,"means"
"G_4",-0.162375468220854,"G_4","E_4",-0.32292717560718,"means"
"G_5",-0.234824835396443,"G_5","E_5",-0.148165739044131,"means"
"G_6",-0.41405450431149,"G_6","E_6",0.742776083700861,"means"
"G_7",-0.529471998974194,"G_7","E_7",0.0625765602324971,"means"
"11",0.636862147612687,"G_1","E_1",-0.288487412351658,"raw.ne"
"21",0.564030935063497,"G_2","E_2",-0.409954540606213,"raw.ne"
"31",0.138976248641511,"G_3","E_3",0.366178606563449,"raw.ne"
"41",-0.195328612619741,"G_4","E_4",-0.306633313237786,"raw.ne"
"51",-0.199416285741005,"G_5","E_5",-0.178085454724967,"raw.ne"
"61",-0.423595683138516,"G_6","E_6",0.75512102385741,"raw.ne"
"71",-0.521528749818453,"G_7","E_7",0.0618610904997447,"raw.ne"
"G_11",0.63075928947545,"G_1","E_1",-0.285722924371706,"mean.ne"
"G_21",0.558625996499303,"G_2","E_2",-0.406026069722169,"mean.ne"
"G_31",0.137644481110535,"G_3","E_3",0.362669627269997,"mean.ne"
"G_41",-0.193456837358118,"G_4","E_4",-0.303694938555213,"mean.ne"
"G_51",-0.197505339539074,"G_5","E_5",-0.176378915451792,"mean.ne"
"G_61",-0.419536493294324,"G_6","E_6",0.747884926528784,"mean.ne"
"G_71",-0.516531096893773,"G_7","E_7",0.0612682943020992,"mean.ne"
