"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.847571311316375,"G_1","E_1",-0.783915915887892,"raw"
"2",0.876247258874006,"G_10","E_10",1.02148478071072,"raw"
"3",-0.727358329988797,"G_2","E_2",-0.551444814814703,"raw"
"4",-0.316249602770602,"G_3","E_3",-0.651188161951809,"raw"
"5",-0.410138644422811,"G_4","E_4",-0.119639045408653,"raw"
"6",-0.0475955963376192,"G_5","E_5",-0.0985631629160716,"raw"
"7",-0.153921651382767,"G_6","E_6",-0.00732529563881814,"raw"
"8",0.336569020304099,"G_7","E_7",0.162079021364791,"raw"
"9",0.529217000387101,"G_8","E_8",0.323089526454814,"raw"
"10",0.760801856653764,"G_9","E_9",0.70542306808762,"raw"
"G_1",-0.982379645769883,"G_1","E_1",-0.908599700675644,"means"
"G_10",1.01561657442434,"G_10","E_10",1.18395448693915,"means"
"G_2",-0.843046489448074,"G_2","E_2",-0.639153490221291,"means"
"G_3",-0.366549892140796,"G_3","E_3",-0.754761265897757,"means"
"G_4",-0.475372220419841,"G_4","E_4",-0.13866793446119,"means"
"G_5",-0.0551657948376526,"G_5","E_5",-0.114239880206734,"means"
"G_6",-0.17840327455972,"G_6","E_6",-0.00849040221010212,"means"
"G_7",0.390101163794628,"G_7","E_7",0.187858094615997,"means"
"G_8",0.613390286379834,"G_8","E_8",0.374477722774365,"means"
"G_9",0.881809292577166,"G_9","E_9",0.817622369343207,"means"
"11",-0.982190098877967,"G_1","E_1",-0.991272255250711,"raw.ne"
"21",1.06174806708569,"G_10","E_10",1.22855275995012,"raw.ne"
"31",-0.84208578980558,"G_2","E_2",-0.756244795912609,"raw.ne"
"41",-0.55910404050823,"G_3","E_3",-0.639245946071312,"raw.ne"
"51",-0.41244639828063,"G_4","E_4",-0.193235656601368,"raw.ne"
"61",-0.206823644193189,"G_5","E_5",-0.216195285023373,"raw.ne"
"71",0.00135957790415775,"G_6","E_6",-0.0555052711569264,"raw.ne"
"81",0.349828981407977,"G_7","E_7",0.26919969025899,"raw.ne"
"91",0.630675572639994,"G_8","E_8",0.53813922244374,"raw.ne"
"101",0.959037772627763,"G_9","E_9",0.815807537363434,"raw.ne"
"G_11",-0.97824554439098,"G_1","E_1",-0.987291226092771,"mean.ne"
"G_101",1.0574840013953,"G_10","E_10",1.22361879318819,"mean.ne"
"G_21",-0.838703905499883,"G_2","E_2",-0.753207655947143,"mean.ne"
"G_31",-0.556858633683013,"G_3","E_3",-0.636678682903275,"mean.ne"
"G_41",-0.410789980350089,"G_4","E_4",-0.19245960665222,"mean.ne"
"G_51",-0.205993023792263,"G_5","E_5",-0.215327027358611,"mean.ne"
"G_61",0.00135411772987355,"G_6","E_6",-0.0552823575207119,"mean.ne"
"G_71",0.348424040063255,"G_7","E_7",0.268118562636838,"mean.ne"
"G_81",0.628142728781429,"G_8","E_8",0.53597801201519,"mean.ne"
"G_91",0.955186199746377,"G_9","E_9",0.812531188634516,"mean.ne"
