"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",1.01807537758913,"G_1","E_1",0.453349885295061,"raw"
"2",0.469342913139485,"G_2","E_2",-0.283517273117936,"raw"
"3",0.291639092794533,"G_3","E_3",0.14696295351705,"raw"
"4",-0.315622961012622,"G_4","E_4",-0.107553643143211,"raw"
"5",-0.14953780006002,"G_5","E_5",0.0190046540041447,"raw"
"6",-0.471644420740033,"G_6","E_6",-0.0561817458524519,"raw"
"7",-0.842252201710476,"G_7","E_7",-0.172064830702661,"raw"
"G_1",1.25787484049342,"G_1","E_1",0.560132802743588,"means"
"G_2",0.579892859603475,"G_2","E_2",-0.350297485383523,"means"
"G_3",0.360332334329975,"G_3","E_3",0.181578894631037,"means"
"G_4",-0.389965409712559,"G_4","E_4",-0.132887038318942,"means"
"G_5",-0.18476022555782,"G_5","E_5",0.0234810473274593,"means"
"G_6",-0.582736468799468,"G_6","E_6",-0.06941490400263,"means"
"G_7",-1.04063793035702,"G_7","E_7",-0.212593316996989,"means"
"11",1.36049896240215,"G_1","E_1",0.532809320220998,"raw.ne"
"21",0.523237153163022,"G_2","E_2",-0.105761996810846,"raw.ne"
"31",0.421628616368821,"G_3","E_3",0.314256036014613,"raw.ne"
"41",-0.32835059502756,"G_4","E_4",-0.255210636038339,"raw.ne"
"51",-0.302504480330686,"G_5","E_5",-0.0383753746588062,"raw.ne"
"61",-0.603068170055533,"G_6","E_6",-0.168567546169038,"raw.ne"
"71",-1.07144148652021,"G_7","E_7",-0.279149802558579,"raw.ne"
"G_11",1.34792088996071,"G_1","E_1",0.527883396414793,"mean.ne"
"G_21",0.518399725867296,"G_2","E_2",-0.104784206974763,"mean.ne"
"G_31",0.417730579378984,"G_3","E_3",0.311350679012969,"mean.ne"
"G_41",-0.32531493113911,"G_4","E_4",-0.252851165023206,"mean.ne"
"G_51",-0.299707768703102,"G_5","E_5",-0.0380205869994544,"mean.ne"
"G_61",-0.597492689779755,"G_6","E_6",-0.167009107048106,"mean.ne"
"G_71",-1.06153580558502,"G_7","E_7",-0.276569009382231,"mean.ne"
