"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.644800152018925,"G_1","E_1",-0.409660539821527,"raw"
"2",-0.616811169773488,"G_10","E_10",-0.130431933311512,"raw"
"3",0.0453487361126712,"G_2","E_2",-0.255348602615777,"raw"
"4",0.426046032007894,"G_3","E_3",0.130346817409792,"raw"
"5",0.114941682766556,"G_4","E_4",-0.177661560827422,"raw"
"6",0.506485505174354,"G_5","E_5",0.146044568891903,"raw"
"7",-0.122007586167346,"G_6","E_6",-0.381267084423009,"raw"
"8",-0.421747090840695,"G_7","E_7",0.00947462436107346,"raw"
"9",-0.270893682460695,"G_8","E_8",0.774155430180742,"raw"
"10",-0.306162578838132,"G_9","E_9",0.294348280155781,"raw"
"G_1",0.651798441443722,"G_1","E_1",-0.414106759343347,"means"
"G_10",-0.62350568290753,"G_10","E_10",-0.131847566382756,"means"
"G_2",0.0458409251721129,"G_2","E_2",-0.258120009259726,"means"
"G_3",0.430670090223369,"G_3","E_3",0.131761526682075,"means"
"G_4",0.116189193581268,"G_4","E_4",-0.17958979707002,"means"
"G_5",0.511982607095872,"G_5","E_5",0.147629652516374,"means"
"G_6",-0.123331786227396,"G_6","E_6",-0.385405137735502,"means"
"G_7",-0.426324490825055,"G_7","E_7",0.00957745647621306,"means"
"G_8",-0.273833806446825,"G_8","E_8",0.782557667281971,"means"
"G_9",-0.309485491109539,"G_9","E_9",0.297542966834715,"means"
"11",0.658196748270504,"G_1","E_1",-0.412746529075702,"raw.ne"
"21",-0.654089313640888,"G_10","E_10",-0.134635872194298,"raw.ne"
"31",0.0535475570427919,"G_2","E_2",-0.254608430523383,"raw.ne"
"41",0.448302130070492,"G_3","E_3",0.111203240800146,"raw.ne"
"51",0.11055643950286,"G_4","E_4",-0.167639575177009,"raw.ne"
"61",0.545456171668992,"G_5","E_5",0.155253040058172,"raw.ne"
"71",-0.138904928356656,"G_6","E_6",-0.378471522459133,"raw.ne"
"81",-0.421527937540678,"G_7","E_7",0.0236770124918653,"raw.ne"
"91",-0.285765320012469,"G_8","E_8",0.755946893809998,"raw.ne"
"101",-0.315771547004903,"G_9","E_9",0.302021742269389,"raw.ne"
"G_11",0.655115904049068,"G_1","E_1",-0.410814572161037,"mean.ne"
"G_101",-0.651027695230391,"G_10","E_10",-0.134005677423589,"mean.ne"
"G_21",0.0532969151456148,"G_2","E_2",-0.253416676060961,"mean.ne"
"G_31",0.446203746827928,"G_3","E_3",0.110682727955426,"mean.ne"
"G_41",0.110038954163283,"G_4","E_4",-0.166854898835472,"mean.ne"
"G_51",0.542903036152956,"G_5","E_5",0.154526341798748,"mean.ne"
"G_61",-0.138254751267546,"G_6","E_6",-0.376699997750156,"mean.ne"
"G_71",-0.41955487718455,"G_7","E_7",0.0235661866828591,"mean.ne"
"G_81",-0.284427728422781,"G_8","E_8",0.752408507110825,"mean.ne"
"G_91",-0.314293504233582,"G_9","E_9",0.300608058683357,"mean.ne"
