"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-1.03958053289128,"G_1","E_1",-0.10867672622745,"raw"
"2",-0.500404885411169,"G_2","E_2",-0.0380581747577142,"raw"
"3",-0.621017477381555,"G_3","E_3",-0.0560277229931317,"raw"
"4",0.186286552341733,"G_4","E_4",-0.00047626154924091,"raw"
"5",0.158679389566715,"G_5","E_5",0.00113441664055709,"raw"
"6",0.672560251422892,"G_6","E_6",0.021406009599069,"raw"
"7",1.14347670235265,"G_7","E_7",0.180698459287895,"raw"
"G_1",-1.13909189771557,"G_1","E_1",-0.119079546412485,"means"
"G_2",-0.548304948500573,"G_2","E_2",-0.0417012026839129,"means"
"G_3",-0.680462892910932,"G_3","E_3",-0.0613908430272642,"means"
"G_4",0.204118387861372,"G_4","E_4",-0.000521850549103225,"means"
"G_5",0.173868595333541,"G_5","E_5",0.00124300596539705,"means"
"G_6",0.736939475954467,"G_6","E_6",0.0234550487675137,"means"
"G_7",1.2529332799777,"G_7","E_7",0.197995387939855,"means"
"11",-1.13881286789617,"G_1","E_1",-0.052959499225227,"raw.ne"
"21",-0.536859940274847,"G_2","E_2",-0.0501212233688957,"raw.ne"
"31",-0.693094610505989,"G_3","E_3",-0.0270381100314439,"raw.ne"
"41",0.193198573484222,"G_4","E_4",0.00410454134887796,"raw.ne"
"51",0.203177609336681,"G_5","E_5",-0.0286424336927856,"raw.ne"
"61",0.698310586606814,"G_6","E_6",-0.00292402237673566,"raw.ne"
"71",1.27408064924928,"G_7","E_7",0.157580747346204,"raw.ne"
"G_11",-1.12789996719437,"G_1","E_1",-0.0524520042955946,"mean.ne"
"G_21",-0.531715373169794,"G_2","E_2",-0.0496409267818939,"mean.ne"
"G_31",-0.686452893614099,"G_3","E_3",-0.0267790119669114,"mean.ne"
"G_41",0.191347209746069,"G_4","E_4",0.0040652087654309,"mean.ne"
"G_51",0.201230619503649,"G_5","E_5",-0.0283679618778308,"mean.ne"
"G_61",0.691618886587007,"G_6","E_6",-0.00289600235101938,"mean.ne"
"G_71",1.26187151814154,"G_7","E_7",0.156070698507819,"mean.ne"
