"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.215135575997334,"G_1","E_1",0.452540769819385,"raw"
"2",0.116013548710078,"G_10","E_10",0.589490800796363,"raw"
"3",0.22274720093058,"G_2","E_2",-0.487413504830854,"raw"
"4",0.398657372081629,"G_3","E_3",-0.511294530746162,"raw"
"5",-0.205750920821456,"G_4","E_4",-0.531323412978237,"raw"
"6",0.155898171975565,"G_5","E_5",-0.225686113403576,"raw"
"7",-0.200550712397454,"G_6","E_6",0.394066105013355,"raw"
"8",-0.437696519087285,"G_7","E_7",-0.152210801323997,"raw"
"9",0.0637978714881355,"G_8","E_8",0.458754743088829,"raw"
"10",0.10201956311755,"G_9","E_9",0.013075944564903,"raw"
"G_1",-0.217582313830785,"G_1","E_1",0.457687517945813,"means"
"G_10",0.117332971299787,"G_10","E_10",0.596195082215595,"means"
"G_2",0.225280505807213,"G_2","E_2",-0.492956860722887,"means"
"G_3",0.403191304093254,"G_3","E_3",-0.517109485648965,"means"
"G_4",-0.208090926931119,"G_4","E_4",-0.537366156445003,"means"
"G_5",0.157671202557645,"G_5","E_5",-0.228252842544456,"means"
"G_6",-0.202831576514296,"G_6","E_6",0.398547820524781,"means"
"G_7",-0.442674443486134,"G_7","E_7",-0.153941895423768,"means"
"G_8",0.0645234449556532,"G_8","E_8",0.463972162760063,"means"
"G_9",0.103179832048781,"G_9","E_9",0.013224657338826,"means"
"11",-0.217608159769286,"G_1","E_1",0.443454618692921,"raw.ne"
"21",0.0967098816838501,"G_10","E_10",0.575347932810324,"raw.ne"
"31",0.225000769129475,"G_2","E_2",-0.513824354215123,"raw.ne"
"41",0.39486370327942,"G_3","E_3",-0.480188265088202,"raw.ne"
"51",-0.162007257664685,"G_4","E_4",-0.523295621442473,"raw.ne"
"61",0.150471180671518,"G_5","E_5",-0.238926846315138,"raw.ne"
"71",-0.213995683271041,"G_6","E_6",0.418011853182026,"raw.ne"
"81",-0.469392078964234,"G_7","E_7",-0.137964316498612,"raw.ne"
"91",0.110164400104744,"G_8","E_8",0.466073970226665,"raw.ne"
"101",0.085793244800246,"G_9","E_9",-0.00868897135237975,"raw.ne"
"G_11",-0.216734227885838,"G_1","E_1",0.441673669253559,"mean.ne"
"G_101",0.0963214870154772,"G_10","E_10",0.573037289206256,"mean.ne"
"G_21",0.224097147931853,"G_2","E_2",-0.511760794254269,"mean.ne"
"G_31",0.39327789886712,"G_3","E_3",-0.478259790368489,"mean.ne"
"G_41",-0.161356623479025,"G_4","E_4",-0.521194024110198,"mean.ne"
"G_51",0.149866876299523,"G_5","E_5",-0.23796729687074,"mean.ne"
"G_61",-0.213136259383954,"G_6","E_6",0.416333083936642,"mean.ne"
"G_71",-0.467506962596893,"G_7","E_7",-0.137410240699737,"mean.ne"
"G_81",0.109721971007528,"G_8","E_8",0.464202179651082,"mean.ne"
"G_91",0.0854486922242093,"G_9","E_9",-0.00865407574410564,"mean.ne"
