"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.778387263109037,"G_1","E_1",0.223839367153889,"raw"
"2",0.812716337839997,"G_10","E_10",0.0440247184513332,"raw"
"3",-0.832089392831716,"G_2","E_2",0.122425224512999,"raw"
"4",0.157555710137729,"G_3","E_3",-0.127982205120135,"raw"
"5",0.157311244673816,"G_4","E_4",-0.122611886101528,"raw"
"6",-0.292637100297304,"G_5","E_5",0.950290574324887,"raw"
"7",0.299877022472533,"G_6","E_6",0.0640445358245942,"raw"
"8",-0.00778833528883592,"G_7","E_7",-0.194019664876568,"raw"
"9",0.216975781402609,"G_8","E_8",-0.391895398096063,"raw"
"10",0.266465995000146,"G_9","E_9",-0.568115266073469,"raw"
"G_1",-0.788365533543981,"G_1","E_1",0.226708799691277,"means"
"G_10",0.823134678157494,"G_10","E_10",0.0445890783366293,"means"
"G_2",-0.842756079430048,"G_2","E_2",0.123994612986039,"means"
"G_3",0.159575441907284,"G_3","E_3",-0.129622829413557,"means"
"G_4",0.15932784260162,"G_4","E_4",-0.124183667419155,"means"
"G_5",-0.29638846194522,"G_5","E_5",0.962472500715253,"means"
"G_6",0.303721193837198,"G_6","E_6",0.064865532940853,"means"
"G_7",-0.00788817520069884,"G_7","E_7",-0.196506833895912,"means"
"G_8",0.219757228539897,"G_8","E_8",-0.396919167689613,"means"
"G_9",0.269881865076455,"G_9","E_9",-0.575398026251815,"means"
"11",-0.776014321418795,"G_1","E_1",0.233899247885607,"raw.ne"
"21",0.805821455828389,"G_10","E_10",0.0570731400379811,"raw.ne"
"31",-0.866090378920748,"G_2","E_2",0.111740740949586,"raw.ne"
"41",0.172804680657527,"G_3","E_3",-0.159344520468784,"raw.ne"
"51",0.196126050277092,"G_4","E_4",-0.120859032048436,"raw.ne"
"61",-0.301465263472085,"G_5","E_5",0.932768461688718,"raw.ne"
"71",0.303833725170729,"G_6","E_6",0.116900704445263,"raw.ne"
"81",-0.0170176521767279,"G_7","E_7",-0.196525935752916,"raw.ne"
"91",0.23189024908732,"G_8","E_8",-0.409206619126954,"raw.ne"
"101",0.250111454967231,"G_9","E_9",-0.566446187610131,"raw.ne"
"G_11",-0.772382004419073,"G_1","E_1",0.232804427608632,"mean.ne"
"G_101",0.802049619546577,"G_10","E_10",0.0568059958228907,"mean.ne"
"G_21",-0.86203643981186,"G_2","E_2",0.111217712209424,"mean.ne"
"G_31",0.171995827828572,"G_3","E_3",-0.158598671075881,"mean.ne"
"G_41",0.195208036308987,"G_4","E_4",-0.120293323008552,"mean.ne"
"G_51",-0.30005418461552,"G_5","E_5",0.928402420178051,"mean.ne"
"G_61",0.302411560173826,"G_6","E_6",0.11635352328596,"mean.ne"
"G_71",-0.0169379970652231,"G_7","E_7",-0.195606050027103,"mean.ne"
"G_81",0.230804832400317,"G_8","E_8",-0.407291231590887,"mean.ne"
"G_91",0.248940749653397,"G_9","E_9",-0.563794803402536,"mean.ne"
