"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.320914402730504,"G_1","E_1",-0.47190552703897,"raw"
"2",-0.40644511723628,"G_2","E_2",0.170115500315135,"raw"
"3",-0.0648186233038772,"G_3","E_3",0.00932805160445314,"raw"
"4",0.594611974688232,"G_4","E_4",0.122873531030347,"raw"
"5",0.197566168582429,"G_5","E_5",0.169588444089035,"raw"
"G_1",-0.382153232976032,"G_1","E_1",-0.561957398243188,"means"
"G_2",-0.484005436520104,"G_2","E_2",0.202577970547983,"means"
"G_3",-0.0771877056369886,"G_3","E_3",0.0111080869156348,"means"
"G_4",0.708079433518584,"G_4","E_4",0.146321002519356,"means"
"G_5",0.235266941614541,"G_5","E_5",0.201950338260214,"means"
"11",-0.599514953739462,"G_1","E_1",-0.637747419172727,"raw.ne"
"21",-0.393295237412703,"G_2","E_2",-0.204805866479289,"raw.ne"
"31",0.0691106996012087,"G_3","E_3",0.219910889338327,"raw.ne"
"41",0.738433222857435,"G_4","E_4",0.278223568758331,"raw.ne"
"51",0.185266268693524,"G_5","E_5",0.344418827555359,"raw.ne"
"G_11",-0.589766093401742,"G_1","E_1",-0.62737685129702,"mean.ne"
"G_21",-0.386899766679051,"G_2","E_2",-0.201475467835855,"mean.ne"
"G_31",0.0679868734913634,"G_3","E_3",0.216334864197453,"mean.ne"
"G_41",0.726425378326673,"G_4","E_4",0.273699306773589,"mean.ne"
"G_51",0.182253608262757,"G_5","E_5",0.338818148161834,"mean.ne"
