"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.495144803109585,"G_1","E_1",0.0270232888662654,"raw"
"2",-0.160513543056704,"G_2","E_2",0.100084233002409,"raw"
"3",-0.0241110408038743,"G_3","E_3",-0.532562486463138,"raw"
"4",0.0451340194766595,"G_4","E_4",-0.188475757406386,"raw"
"5",0.634635367493504,"G_5","E_5",0.59393072200085,"raw"
"G_1",-0.767136746817122,"G_1","E_1",0.0418676673550384,"means"
"G_2",-0.248686518503878,"G_2","E_2",0.155062301837705,"means"
"G_3",-0.0373556690658952,"G_3","E_3",-0.82510863645629,"means"
"G_4",0.0699269479446439,"G_4","E_4",-0.292008879993491,"means"
"G_5",0.983251986442251,"G_5","E_5",0.920187547257038,"means"
"11",-0.88095910490852,"G_1","E_1",0.0153281296182309,"raw.ne"
"21",-0.0785830593881467,"G_2","E_2",0.0926355787424588,"raw.ne"
"31",0.0403973683373489,"G_3","E_3",-0.939117901602769,"raw.ne"
"41",0.186319761478785,"G_4","E_4",-0.260761914732589,"raw.ne"
"51",0.73282503448053,"G_5","E_5",1.09191610797467,"raw.ne"
"G_11",-0.864313303556596,"G_1","E_1",0.0150385032334225,"mean.ne"
"G_21",-0.0770982254283048,"G_2","E_2",0.0908852211682125,"mean.ne"
"G_31",0.0396340564370138,"G_3","E_3",-0.921373184567643,"mean.ne"
"G_41",0.182799232863743,"G_4","E_4",-0.25583479495075,"mean.ne"
"G_51",0.718978239684144,"G_5","E_5",1.07128425511676,"mean.ne"
