"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.313335597708157,"G_1","E_1",-0.604483535859781,"raw"
"2",-0.519467660392233,"G_2","E_2",-0.239081140687201,"raw"
"3",-0.53197343831365,"G_3","E_3",-0.0659799289039502,"raw"
"4",0.485560885226374,"G_4","E_4",-0.285649400205204,"raw"
"5",0.0475044715246524,"G_5","E_5",0.672730149986198,"raw"
"6",0.117680309333936,"G_6","E_6",0.0441606515776678,"raw"
"7",0.714031030329083,"G_7","E_7",0.478303204092276,"raw"
"G_1",-0.316904430709212,"G_1","E_1",-0.61136848862975,"means"
"G_2",-0.525384298472777,"G_2","E_2",-0.241804229512915,"means"
"G_3",-0.538032514831692,"G_3","E_3",-0.0667314277741824,"means"
"G_4",0.491091331571741,"G_4","E_4",-0.288902892670279,"means"
"G_5",0.0480455384411313,"G_5","E_5",0.680392418740969,"means"
"G_6",0.119020665726879,"G_6","E_6",0.0446636330194548,"means"
"G_7",0.72216370827393,"G_7","E_7",0.483750986826702,"means"
"11",-0.297874232925788,"G_1","E_1",-0.58210760828054,"raw.ne"
"21",-0.543174257612,"G_2","E_2",-0.200958813761453,"raw.ne"
"31",-0.571708205294744,"G_3","E_3",-0.0814319732044439,"raw.ne"
"41",0.496964526435756,"G_4","E_4",-0.254860154808518,"raw.ne"
"51",0.0581926861990717,"G_5","E_5",0.658235056460506,"raw.ne"
"61",0.143105978965744,"G_6","E_6",0.0236414674522347,"raw.ne"
"71",0.714493504231963,"G_7","E_7",0.437482026142217,"raw.ne"
"G_11",-0.295422551456898,"G_1","E_1",-0.577316517684675,"mean.ne"
"G_21",-0.538703611565569,"G_2","E_2",-0.19930480362816,"mean.ne"
"G_31",-0.567002707948552,"G_3","E_3",-0.0807617398052066,"mean.ne"
"G_41",0.492874213862598,"G_4","E_4",-0.252762504694355,"mean.ne"
"G_51",0.0577137259043946,"G_5","E_5",0.652817391850024,"mean.ne"
"G_61",0.14192813194866,"G_6","E_6",0.0234468841642461,"mean.ne"
"G_71",0.708612799255366,"G_7","E_7",0.433881289798126,"mean.ne"
