"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.516031004105366,"G_1","E_1",-0.355140308499051,"raw"
"2",0.292058658350925,"G_2","E_2",-0.364525703973171,"raw"
"3",0.10952829702924,"G_3","E_3",0.0284391537091396,"raw"
"4",-0.398151170027659,"G_4","E_4",0.37179598037173,"raw"
"5",-0.519466789457871,"G_5","E_5",0.319430878391352,"raw"
"G_1",0.937218818593623,"G_1","E_1",-0.645008105556558,"means"
"G_2",0.530438808060067,"G_2","E_2",-0.662053920998489,"means"
"G_3",0.198925995391079,"G_3","E_3",0.0516513733264763,"means"
"G_4",-0.723124708062696,"G_4","E_4",0.675258243612628,"means"
"G_5",-0.943458913982072,"G_5","E_5",0.580152409615944,"means"
"11",1.10359087400094,"G_1","E_1",-0.601490780061888,"raw.ne"
"21",0.715210131981759,"G_2","E_2",-0.537203583502441,"raw.ne"
"31",-0.0262099662989014,"G_3","E_3",0.083369647653387,"raw.ne"
"41",-0.65414470832798,"G_4","E_4",0.432589343077857,"raw.ne"
"51",-1.13844633135582,"G_5","E_5",0.622735372833089,"raw.ne"
"G_11",1.08273842539117,"G_1","E_1",-0.590125557789779,"mean.ne"
"G_21",0.701696172348993,"G_2","E_2",-0.527053073579005,"mean.ne"
"G_31",-0.0257147266333791,"G_3","E_3",0.081794370678685,"mean.ne"
"G_41",-0.641784585355681,"G_4","E_4",0.424415528616198,"mean.ne"
"G_51",-1.11693528575111,"G_5","E_5",0.610968732073901,"mean.ne"
