"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.125909282715486,"G_1","E_1",0.22869790981223,"raw"
"2",-0.000711932495560678,"G_2","E_2",0.0381757673536249,"raw"
"3",0.256649014975356,"G_3","E_3",0.0907157337457474,"raw"
"4",-0.337044242595487,"G_4","E_4",-0.130392294104319,"raw"
"5",-0.458547055931535,"G_5","E_5",-0.258842006126161,"raw"
"6",0.243083475748157,"G_6","E_6",-0.0245828852179476,"raw"
"7",0.170661457583584,"G_7","E_7",0.0562277745368251,"raw"
"G_1",0.175707711672246,"G_1","E_1",0.319150308306781,"means"
"G_2",-0.000993509191397909,"G_2","E_2",0.0532746798200234,"means"
"G_3",0.358156365850768,"G_3","E_3",0.126594748579036,"means"
"G_4",-0.470348740946911,"G_4","E_4",-0.181963800624099,"means"
"G_5",-0.639907178836349,"G_5","E_5",-0.361216707777233,"means"
"G_6",0.339225514973019,"G_6","E_6",-0.0343056716295257,"means"
"G_7",0.238159836478626,"G_7","E_7",0.0784664433250178,"means"
"11",0.245173402211505,"G_1","E_1",0.141600215962385,"raw.ne"
"21",0.0464326680311516,"G_2","E_2",0.154626991141367,"raw.ne"
"31",-0.0518663105365101,"G_3","E_3",0.266012634783624,"raw.ne"
"41",-0.445707381516246,"G_4","E_4",-0.236897749732345,"raw.ne"
"51",-0.329947254827967,"G_5","E_5",-0.412527499249278,"raw.ne"
"61",0.447650897545098,"G_6","E_6",-0.032145272518129,"raw.ne"
"71",0.0882639790929699,"G_7","E_7",0.119330679612376,"raw.ne"
"G_11",0.243155479811968,"G_1","E_1",0.140434762267202,"mean.ne"
"G_21",0.0460504996554421,"G_2","E_2",0.153354319366266,"mean.ne"
"G_31",-0.0514394200627931,"G_3","E_3",0.263823193149868,"mean.ne"
"G_41",-0.442038945622757,"G_4","E_4",-0.234947940857185,"mean.ne"
"G_51",-0.3272315933811,"G_5","E_5",-0.409132153450541,"mean.ne"
"G_61",0.443966465362889,"G_6","E_6",-0.0318806978747554,"mean.ne"
"G_71",0.0875375142363512,"G_7","E_7",0.118348517399145,"mean.ne"
