"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.496853680511669,"G_1","E_1",-0.300730354006507,"raw"
"2",0.627812704118484,"G_2","E_2",-0.138797376641839,"raw"
"3",0.298387217995246,"G_3","E_3",-0.46462435963093,"raw"
"4",-0.00779966995787478,"G_4","E_4",-0.034962287659913,"raw"
"5",-0.521570444615222,"G_5","E_5",0.300007735984108,"raw"
"6",-0.296202238352836,"G_6","E_6",-0.0404284359577685,"raw"
"7",-0.597481249699469,"G_7","E_7",0.679535077912847,"raw"
"G_1",0.629929617722585,"G_1","E_1",-0.381277153349872,"means"
"G_2",0.795964349704463,"G_2","E_2",-0.175972488155569,"means"
"G_3",0.378306438168044,"G_3","E_3",-0.589068083274542,"means"
"G_4",-0.00988871232646847,"G_4","E_4",-0.0443264916094358,"means"
"G_5",-0.661266452637557,"G_5","E_5",0.380360991283523,"means"
"G_6",-0.375536239526344,"G_6","E_6",-0.0512566781869691,"means"
"G_7",-0.757509001104722,"G_7","E_7",0.861539903292866,"means"
"11",0.67357283318859,"G_1","E_1",-0.416862991323565,"raw.ne"
"21",0.80307948202072,"G_2","E_2",-0.0281621564882531,"raw.ne"
"31",0.448402960620559,"G_3","E_3",-0.598184846483547,"raw.ne"
"41",-0.0759019250174427,"G_4","E_4",-0.152144554381991,"raw.ne"
"51",-0.395919785222437,"G_5","E_5",0.329201832632914,"raw.ne"
"61",-0.471820751763082,"G_6","E_6",0.00827467043521728,"raw.ne"
"71",-0.981412813826905,"G_7","E_7",0.857878045609229,"raw.ne"
"G_11",0.668028929585868,"G_1","E_1",-0.413431961855675,"mean.ne"
"G_21",0.796469661947413,"G_2","E_2",-0.0279303652503647,"mean.ne"
"G_31",0.444712338513539,"G_3","E_3",-0.593261430689275,"mean.ne"
"G_41",-0.0752772071921038,"G_4","E_4",-0.150892314532621,"mean.ne"
"G_51",-0.392661130752523,"G_5","E_5",0.326492306452473,"mean.ne"
"G_61",-0.467937387356661,"G_6","E_6",0.00820656499364447,"mean.ne"
"G_71",-0.973335204745533,"G_7","E_7",0.850817200881817,"mean.ne"
