"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.264715055236571,"G_1","E_1",-0.624031920496836,"raw"
"2",-0.597642944256273,"G_2","E_2",-0.487410755931946,"raw"
"3",0.0948218810096149,"G_3","E_3",0.0149544887319747,"raw"
"4",0.306484638742416,"G_4","E_4",0.614246966399783,"raw"
"5",-0.0683786307323289,"G_5","E_5",0.482241221297025,"raw"
"G_1",0.366023877381035,"G_1","E_1",-0.862854524634649,"means"
"G_2",-0.826366250875321,"G_2","E_2",-0.673947216957477,"means"
"G_3",0.13111106399553,"G_3","E_3",0.0206777054861382,"means"
"G_4",0.423779054538364,"G_4","E_4",0.849324780981047,"means"
"G_5",-0.0945477450396076,"G_5","E_5",0.66679925512494,"means"
"11",0.343011172518483,"G_1","E_1",-0.78186601872616,"raw.ne"
"21",-0.781762792893305,"G_2","E_2",-0.473398382335659,"raw.ne"
"31",0.385785071235345,"G_3","E_3",-0.1417323688745,"raw.ne"
"41",0.262532532221865,"G_4","E_4",0.629861375285904,"raw.ne"
"51",-0.209565983082386,"G_5","E_5",0.767135394650417,"raw.ne"
"G_11",0.337433383350251,"G_1","E_1",-0.769151902803234,"mean.ne"
"G_21",-0.769050355551076,"G_2","E_2",-0.465700334631081,"mean.ne"
"G_31",0.379511725163839,"G_3","E_3",-0.139427623912138,"mean.ne"
"G_41",0.258263426047324,"G_4","E_4",0.61961904431236,"mean.ne"
"G_51",-0.206158179010337,"G_5","E_5",0.754660817034094,"mean.ne"
