"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.0840328604569562,"G_1","E_1",-0.638732501652534,"raw"
"2",-0.118036026330627,"G_10","E_10",0.174716971829393,"raw"
"3",0.0582812208320619,"G_2","E_2",-0.86922843599937,"raw"
"4",0.31303833158998,"G_3","E_3",0.235664704345876,"raw"
"5",0.0488938500991478,"G_4","E_4",0.0617275865876403,"raw"
"6",0.547141678872982,"G_5","E_5",-0.480892876194179,"raw"
"7",-0.183149115376096,"G_6","E_6",0.47119983646788,"raw"
"8",0.0886135612684484,"G_7","E_7",-0.151097666851634,"raw"
"9",-0.58621804076213,"G_8","E_8",0.141644884133582,"raw"
"10",-0.252598320650718,"G_9","E_9",1.05499749733335,"raw"
"G_1",0.0879670348153447,"G_1","E_1",-0.668636101461007,"means"
"G_10",-0.123562130114672,"G_10","E_10",0.182896712787953,"means"
"G_2",0.0610097782478848,"G_2","E_2",-0.909923185718568,"means"
"G_3",0.327693876702146,"G_3","E_3",0.24669784104942,"means"
"G_4",0.0511829180934638,"G_4","E_4",0.0646174928342739,"means"
"G_5",0.572757262487757,"G_5","E_5",-0.503406883361883,"means"
"G_6",-0.19172362479486,"G_6","E_6",0.493260043679988,"means"
"G_7",0.0927621907290135,"G_7","E_7",-0.158171620580056,"means"
"G_8",-0.613663066099189,"G_8","E_8",0.148276286041407,"means"
"G_9",-0.264424240066889,"G_9","E_9",1.10438941472847,"means"
"11",0.0999537003622666,"G_1","E_1",-0.65453806598444,"raw.ne"
"21",-0.15759163451811,"G_10","E_10",0.18153973441663,"raw.ne"
"31",0.0636506618354253,"G_2","E_2",-0.94132147482813,"raw.ne"
"41",0.345096564019184,"G_3","E_3",0.258189868042454,"raw.ne"
"51",0.0364616936209213,"G_4","E_4",0.079915740811241,"raw.ne"
"61",0.581935612683804,"G_5","E_5",-0.515655130923669,"raw.ne"
"71",-0.206053537132839,"G_6","E_6",0.47848044227611,"raw.ne"
"81",0.0685292661156368,"G_7","E_7",-0.148331086505991,"raw.ne"
"91",-0.588212405784769,"G_8","E_8",0.1692539822133,"raw.ne"
"101",-0.243769921201512,"G_9","E_9",1.0924659904825,"raw.ne"
"G_11",0.0995024398167171,"G_1","E_1",-0.651583025764087,"mean.ne"
"G_101",-0.156880156236569,"G_10","E_10",0.180720137750404,"mean.ne"
"G_21",0.0633632984633781,"G_2","E_2",-0.937071694772618,"mean.ne"
"G_31",0.343538558030566,"G_3","E_3",0.257024219344214,"mean.ne"
"G_41",0.0362970801679374,"G_4","E_4",0.0795549455563675,"mean.ne"
"G_51",0.579308350450331,"G_5","E_5",-0.513327104899053,"mean.ne"
"G_61",-0.205123268105859,"G_6","E_6",0.476320248660116,"mean.ne"
"G_71",0.0682198773296121,"G_7","E_7",-0.147661416781144,"mean.ne"
"G_81",-0.585556805740199,"G_8","E_8",0.168489851980262,"mean.ne"
"G_91",-0.242669374175914,"G_9","E_9",1.08753383892554,"mean.ne"
