"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.788675182611785,"G_1","E_1",0.276452941737461,"raw"
"2",0.353822628321738,"G_2","E_2",-0.238240785451158,"raw"
"3",0.0116830589348049,"G_3","E_3",-0.200749878127333,"raw"
"4",-0.326575717260846,"G_4","E_4",0.0625402202936416,"raw"
"5",-0.827605152607484,"G_5","E_5",0.0999975015473861,"raw"
"G_1",0.969802014430569,"G_1","E_1",0.339943015455852,"means"
"G_2",0.435081393789015,"G_2","E_2",-0.292955070406709,"means"
"G_3",0.0143661856483973,"G_3","E_3",-0.246854016072681,"means"
"G_4",-0.401576967865077,"G_4","E_4",0.0769031826548046,"means"
"G_5",-1.0176726260029,"G_5","E_5",0.122962888368733,"means"
"11",0.887844348307425,"G_1","E_1",0.23765277650243,"raw.ne"
"21",0.45161910902769,"G_2","E_2",-0.518619238603726,"raw.ne"
"31",0.225286152426484,"G_3","E_3",-0.0298896918264434,"raw.ne"
"41",-0.497680821773431,"G_4","E_4",0.198479463374253,"raw.ne"
"51",-1.06706878798817,"G_5","E_5",0.112376690553484,"raw.ne"
"G_11",0.871068449663546,"G_1","E_1",0.23316230596146,"mean.ne"
"G_21",0.443085725430519,"G_2","E_2",-0.508819881545071,"mean.ne"
"G_31",0.221029350357311,"G_3","E_3",-0.0293249234168266,"mean.ne"
"G_41",-0.488277097979961,"G_4","E_4",0.194729176100584,"mean.ne"
"G_51",-1.04690642747141,"G_5","E_5",0.110253322899853,"mean.ne"
