"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.723248423627975,"G_1","E_1",-0.635464154554481,"raw"
"2",-0.283439366196602,"G_2","E_2",-0.423672235572201,"raw"
"3",0.0212446366846522,"G_3","E_3",0.22738741656374,"raw"
"4",0.432106176573536,"G_4","E_4",0.410397481504571,"raw"
"5",0.553336976566391,"G_5","E_5",0.421351492058372,"raw"
"G_1",-0.806262187843551,"G_1","E_1",-0.708402124096148,"means"
"G_2",-0.315972266298656,"G_2","E_2",-0.472300930664346,"means"
"G_3",0.0236830758197669,"G_3","E_3",0.253486727350374,"means"
"G_4",0.481702911369353,"G_4","E_4",0.457502512986552,"means"
"G_5",0.616848466953086,"G_5","E_5",0.469713814423568,"means"
"11",-0.783848072669818,"G_1","E_1",-0.71925738069428,"raw.ne"
"21",-0.349563288199507,"G_2","E_2",-0.442168208970294,"raw.ne"
"31",-0.0225127964465447,"G_3","E_3",0.18796261144837,"raw.ne"
"41",0.511878152150201,"G_4","E_4",0.540561148700166,"raw.ne"
"51",0.644046005165672,"G_5","E_5",0.432901829516041,"raw.ne"
"G_11",-0.769551771294088,"G_1","E_1",-0.70613912393044,"mean.ne"
"G_21",-0.343187738788548,"G_2","E_2",-0.434103674279696,"mean.ne"
"G_31",-0.0221021942724362,"G_3","E_3",0.184534434185031,"mean.ne"
"G_41",0.502542204807922,"G_4","E_4",0.530702063294108,"mean.ne"
"G_51",0.632299499547149,"G_5","E_5",0.425006300730996,"mean.ne"
