"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.474928229480611,"G_1","E_1",-0.958976217956343,"raw"
"2",-0.0481427250115214,"G_2","E_2",0.0786972283989186,"raw"
"3",0.282139828795998,"G_3","E_3",-0.32596889902434,"raw"
"4",-0.0760027650500114,"G_4","E_4",0.692620905332183,"raw"
"5",-0.632922568215077,"G_5","E_5",0.51362698324958,"raw"
"G_1",0.523200876946603,"G_1","E_1",-1.05644846328549,"means"
"G_2",-0.0530360470932075,"G_2","E_2",0.0866961708227105,"means"
"G_3",0.310817080738843,"G_3","E_3",-0.359101024618738,"means"
"G_4",-0.083727836873422,"G_4","E_4",0.763020268257481,"means"
"G_5",-0.697254073718817,"G_5","E_5",0.565833048824032,"means"
"11",0.541897273559231,"G_1","E_1",-1.15980447700242,"raw.ne"
"21",-0.122903845100254,"G_2","E_2",0.100496204148439,"raw.ne"
"31",0.360608728887664,"G_3","E_3",-0.301116306798622,"raw.ne"
"41",-0.139576721821304,"G_4","E_4",0.709737672812619,"raw.ne"
"51",-0.640025435525337,"G_5","E_5",0.650686906839983,"raw.ne"
"G_11",0.531658075940918,"G_1","E_1",-1.13788986731885,"mean.ne"
"G_21",-0.120581565916663,"G_2","E_2",0.0985973193516745,"mean.ne"
"G_31",0.353794994591275,"G_3","E_3",-0.295426687156951,"mean.ne"
"G_41",-0.136939407135709,"G_4","E_4",0.696327115787003,"mean.ne"
"G_51",-0.627932097479821,"G_5","E_5",0.638392119337122,"mean.ne"
