"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.0115161597386758,"G_1","E_1",-0.96363121280576,"raw"
"2",-0.0605983359269984,"G_2","E_2",-0.316890672004761,"raw"
"3",-0.0690913493613149,"G_3","E_3",-0.240878549792596,"raw"
"4",-0.00268763275726822,"G_4","E_4",-0.108687750281365,"raw"
"5",-0.112329357858983,"G_5","E_5",0.332661104106266,"raw"
"6",0.0856810362025375,"G_6","E_6",0.340366578727622,"raw"
"7",0.170541799440677,"G_7","E_7",0.957060502050567,"raw"
"G_1",-0.0183299115454181,"G_1","E_1",-1.53378168538451,"means"
"G_2",-0.0964524774358269,"G_2","E_2",-0.504384978953631,"means"
"G_3",-0.109970541489962,"G_3","E_3",-0.383398859609532,"means"
"G_4",-0.00427782106406757,"G_4","E_4",-0.172994895341585,"means"
"G_5",-0.178791128312939,"G_5","E_5",0.529486282861687,"means"
"G_6",0.136375827563312,"G_6","E_6",0.541750845999885,"means"
"G_7",0.271446052284902,"G_7","E_7",1.52332329042769,"means"
"11",-0.073926826902347,"G_1","E_1",-1.57354201998102,"raw.ne"
"21",0.0550992067358754,"G_2","E_2",-0.720146018685426,"raw.ne"
"31",-0.128127797370245,"G_3","E_3",-0.224807487631174,"raw.ne"
"41",-0.0508209516972586,"G_4","E_4",-0.245865208339785,"raw.ne"
"51",-0.16242715558685,"G_5","E_5",0.687258206913925,"raw.ne"
"61",0.0955120528747163,"G_6","E_6",0.590017537254086,"raw.ne"
"71",0.26469147194607,"G_7","E_7",1.48708499046935,"raw.ne"
"G_11",-0.073218408386947,"G_1","E_1",-1.55846324075552,"mean.ne"
"G_21",0.0545712076336486,"G_2","E_2",-0.713245076296858,"mean.ne"
"G_31",-0.126899987280219,"G_3","E_3",-0.222653225189394,"mean.ne"
"G_41",-0.0503339498244471,"G_4","E_4",-0.243509156103053,"mean.ne"
"G_51",-0.160870665078033,"G_5","E_5",0.680672418519768,"mean.ne"
"G_61",0.0945967896403209,"G_6","E_6",0.584363576908286,"mean.ne"
"G_71",0.262155013295677,"G_7","E_7",1.47283470291677,"mean.ne"
