"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.00937113044564385,"G_1","E_1",-0.382681467830402,"raw"
"2",-0.07546781962508,"G_2","E_2",-0.281042143822079,"raw"
"3",-0.112455241697284,"G_3","E_3",-0.312337628826432,"raw"
"4",-0.119793647073641,"G_4","E_4",0.0245507720880424,"raw"
"5",0.0822041958649817,"G_5","E_5",0.148745340686852,"raw"
"6",0.0323261711276545,"G_6","E_6",0.276060648862354,"raw"
"7",0.183815210957714,"G_7","E_7",0.526704478841652,"raw"
"G_1",0.0222319728063245,"G_1","E_1",-0.907869550598645,"means"
"G_2",-0.179039073608983,"G_2","E_2",-0.666741471066242,"means"
"G_3",-0.266787650630166,"G_3","E_3",-0.740986555542783,"means"
"G_4",-0.284197207536367,"G_4","E_4",0.0582439974132518,"means"
"G_5",0.195020382827478,"G_5","E_5",0.352881905592758,"means"
"G_6",0.0766902735599586,"G_6","E_6",0.654923424020401,"means"
"G_7",0.436081302581753,"G_7","E_7",1.24954825018126,"means"
"11",0.0822640035016319,"G_1","E_1",-1.1640643910905,"raw.ne"
"21",-0.130840530107344,"G_2","E_2",-0.72510476145449,"raw.ne"
"31",-0.184402935817753,"G_3","E_3",-0.783196329929423,"raw.ne"
"41",-0.211897845171775,"G_4","E_4",0.101486055918242,"raw.ne"
"51",0.102815941583242,"G_5","E_5",0.35765793075011,"raw.ne"
"61",-0.11769954805343,"G_6","E_6",0.747862949119737,"raw.ne"
"71",0.459760914065416,"G_7","E_7",1.46535854668632,"raw.ne"
"G_11",0.0814756923340541,"G_1","E_1",-1.15290951264771,"mean.ne"
"G_21",-0.129586724716585,"G_2","E_2",-0.718156300927541,"mean.ne"
"G_31",-0.182635858026109,"G_3","E_3",-0.775691195399013,"mean.ne"
"G_41",-0.209867291945271,"G_4","E_4",0.100513545612037,"mean.ne"
"G_51",0.101830687383284,"G_5","E_5",0.354230602526574,"mean.ne"
"G_61",-0.116571668735619,"G_6","E_6",0.740696403735182,"mean.ne"
"G_71",0.455355163706246,"G_7","E_7",1.45131645710048,"mean.ne"
