"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.493764425769345,"G_1","E_1",-0.565599528220713,"raw"
"2",0.259964930139987,"G_2","E_2",0.552079104545671,"raw"
"3",0.0139246856640608,"G_3","E_3",0.165670867921749,"raw"
"4",0.14914719768092,"G_4","E_4",0.0423903508766065,"raw"
"5",-0.916801239254312,"G_5","E_5",-0.194540795123313,"raw"
"G_1",0.49866583478382,"G_1","E_1",-0.571214016591128,"means"
"G_2",0.262545501735545,"G_2","E_2",0.55755938088496,"means"
"G_3",0.0140629106480328,"G_3","E_3",0.167315418729967,"means"
"G_4",0.150627724387675,"G_4","E_4",0.0428111435402117,"means"
"G_5",-0.925901971555072,"G_5","E_5",-0.19647192656401,"means"
"11",0.399287318971924,"G_1","E_1",-0.598972126215088,"raw.ne"
"21",0.357466628944297,"G_2","E_2",0.527162039830877,"raw.ne"
"31",-0.0179382202931644,"G_3","E_3",0.196870308253731,"raw.ne"
"41",0.172173651707131,"G_4","E_4",0.0603463114113669,"raw.ne"
"51",-0.910989379330187,"G_5","E_5",-0.185406533280886,"raw.ne"
"G_11",0.392794409524042,"G_1","E_1",-0.589232092929455,"mean.ne"
"G_21",0.3516537760384,"G_2","E_2",0.518589728048489,"mean.ne"
"G_31",-0.0176465224743611,"G_3","E_3",0.193668951677323,"mean.ne"
"G_41",0.169373893546206,"G_4","E_4",0.0593650051767566,"mean.ne"
"G_51",-0.896175556634287,"G_5","E_5",-0.182391591973113,"mean.ne"
