"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.543766894012092,"G_1","E_1",0.133506507324749,"raw"
"2",-0.750362147930844,"G_10","E_10",-0.140789941681746,"raw"
"3",0.43363072338257,"G_2","E_2",0.262526390137166,"raw"
"4",0.538152904780075,"G_3","E_3",-0.0711847571952149,"raw"
"5",0.398141949434904,"G_4","E_4",0.469333021827634,"raw"
"6",-0.323177185133322,"G_5","E_5",-0.430298981414502,"raw"
"7",0.187427581651803,"G_6","E_6",-0.47363456632997,"raw"
"8",-0.116164600616584,"G_7","E_7",0.0626651859691892,"raw"
"9",-0.357575351642826,"G_8","E_8",0.0348819814665248,"raw"
"10",-0.553840767937876,"G_9","E_9",0.152995159896164,"raw"
"G_1",0.546753028043412,"G_1","E_1",0.134239667672169,"means"
"G_10",-0.754482814287,"G_10","E_10",-0.141563099519688,"means"
"G_2",0.436012036909324,"G_2","E_2",0.263968072218817,"means"
"G_3",0.541108209195831,"G_3","E_3",-0.0715756732813167,"means"
"G_4",0.400328373870809,"G_4","E_4",0.471910397030006,"means"
"G_5",-0.324951935308988,"G_5","E_5",-0.432661998446594,"means"
"G_6",0.188456853360219,"G_6","E_6",-0.476235563765631,"means"
"G_7",-0.116802526667167,"G_7","E_7",0.0630093162324682,"means"
"G_8",-0.35953900176213,"G_8","E_8",0.0350735383139172,"means"
"G_9",-0.556882223354308,"G_9","E_9",0.153835343545853,"means"
"11",0.574818948127053,"G_1","E_1",0.138890507054781,"raw.ne"
"21",-0.733988245521035,"G_10","E_10",-0.123309607904343,"raw.ne"
"31",0.452295720252736,"G_2","E_2",0.234847292270432,"raw.ne"
"41",0.530302727530861,"G_3","E_3",-0.0208948760879255,"raw.ne"
"51",0.402103613068553,"G_4","E_4",0.462518551238339,"raw.ne"
"61",-0.360113605482537,"G_5","E_5",-0.456658020786668,"raw.ne"
"71",0.190371662445922,"G_6","E_6",-0.475620410128202,"raw.ne"
"81",-0.124846663125301,"G_7","E_7",0.0435865780022805,"raw.ne"
"91",-0.362774575091743,"G_8","E_8",0.0353694150629142,"raw.ne"
"101",-0.568169582204517,"G_9","E_9",0.161270571278382,"raw.ne"
"G_11",0.572510428968058,"G_1","E_1",0.138332711600095,"mean.ne"
"G_101",-0.731040489653231,"G_10","E_10",-0.122814386594629,"mean.ne"
"G_21",0.450479264237944,"G_2","E_2",0.233904126643364,"mean.ne"
"G_31",0.528172989096591,"G_3","E_3",-0.0208109605838453,"mean.ne"
"G_41",0.400488732595851,"G_4","E_4",0.460661039511544,"mean.ne"
"G_51",-0.358667360259788,"G_5","E_5",-0.454824045421842,"mean.ne"
"G_61",0.189607114527804,"G_6","E_6",-0.473710280281626,"mean.ne"
"G_71",-0.124345268878119,"G_7","E_7",0.0434115307970276,"mean.ne"
"G_81",-0.361317643200884,"G_8","E_8",0.03522736864537,"mean.ne"
"G_91",-0.565887767434227,"G_9","E_9",0.160622895684542,"mean.ne"
