"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.187724668130245,"G_1","E_1",-0.0702397937595225,"raw"
"2",-0.237336214555712,"G_2","E_2",-0.9022642411184,"raw"
"3",0.160901918715856,"G_3","E_3",-0.782247539387595,"raw"
"4",-0.0765246392648953,"G_4","E_4",0.212906669297249,"raw"
"5",0.0886566774624384,"G_5","E_5",0.145864646558161,"raw"
"6",-0.205478233847931,"G_6","E_6",0.323225906111913,"raw"
"7",0.0820558233599922,"G_7","E_7",1.07275435229819,"raw"
"G_1",0.200716015110374,"G_1","E_1",-0.0751006867984142,"means"
"G_2",-0.253760891956681,"G_2","E_2",-0.964704771395419,"means"
"G_3",0.172037017137532,"G_3","E_3",-0.836382402481273,"means"
"G_4",-0.081820470394185,"G_4","E_4",0.227640718065437,"means"
"G_5",0.0947920973328892,"G_5","E_5",0.155959101668636,"means"
"G_6",-0.219698203228462,"G_6","E_6",0.345594516167753,"means"
"G_7",0.087734435998531,"G_7","E_7",1.14699352477328,"means"
"11",0.1815196594412,"G_1","E_1",-0.0244069693181171,"raw.ne"
"21",-0.310194977996615,"G_2","E_2",-0.927202371856756,"raw.ne"
"31",0.164976902090867,"G_3","E_3",-0.822153028405347,"raw.ne"
"41",0.0190938030714335,"G_4","E_4",0.180599032550862,"raw.ne"
"51",0.0916780461499477,"G_5","E_5",0.0820945716511486,"raw.ne"
"61",-0.208135675250124,"G_6","E_6",0.354531136104069,"raw.ne"
"71",0.0610622424932896,"G_7","E_7",1.15653762927414,"raw.ne"
"G_11",0.180025645068356,"G_1","E_1",-0.0242060854961058,"mean.ne"
"G_21",-0.307641889494038,"G_2","E_2",-0.919570946840013,"mean.ne"
"G_31",0.163619044414903,"G_3","E_3",-0.815386221741568,"mean.ne"
"G_41",0.0189366497564202,"G_4","E_4",0.179112595482918,"mean.ne"
"G_51",0.0909234814981414,"G_5","E_5",0.0814188846740012,"mean.ne"
"G_61",-0.206422595293481,"G_6","E_6",0.351613134744934,"mean.ne"
"G_71",0.0605596640496984,"G_7","E_7",1.14701863917583,"mean.ne"
