"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.329086205572995,"G_1","E_1",0.428984280057705,"raw"
"2",0.326897182185128,"G_10","E_10",-0.401310080093564,"raw"
"3",-0.366088931477928,"G_2","E_2",-0.203960837528813,"raw"
"4",-0.153176300874781,"G_3","E_3",0.230945340138171,"raw"
"5",-0.371552726779083,"G_4","E_4",-0.231617044689189,"raw"
"6",-0.205870480278877,"G_5","E_5",0.738292955658652,"raw"
"7",-0.400572147710512,"G_6","E_6",-0.486581318006689,"raw"
"8",0.447449953594006,"G_7","E_7",0.0880181407925046,"raw"
"9",0.489452111089642,"G_8","E_8",-0.343749366618714,"raw"
"10",0.56254754582537,"G_9","E_9",0.180977930289905,"raw"
"G_1",-0.348366779778067,"G_1","E_1",0.454117704383606,"means"
"G_10",0.346049505411737,"G_10","E_10",-0.424822122371402,"means"
"G_2",-0.387537429438296,"G_2","E_2",-0.215910539449798,"means"
"G_3",-0.162150627314055,"G_3","E_3",0.244476015968515,"means"
"G_4",-0.393321338767202,"G_4","E_4",-0.245187074491892,"means"
"G_5",-0.217932064764742,"G_5","E_5",0.781548223960997,"means"
"G_6",-0.424040955845348,"G_6","E_6",-0.515089250122216,"means"
"G_7",0.473665248818264,"G_7","E_7",0.0931749667736748,"means"
"G_8",0.518128237854854,"G_8","E_8",-0.363889029293111,"means"
"G_9",0.595506203822854,"G_9","E_9",0.191581104641627,"means"
"11",-0.385167187088262,"G_1","E_1",0.396586393205478,"raw.ne"
"21",0.35380744282065,"G_10","E_10",-0.376197511660468,"raw.ne"
"31",-0.35729486607124,"G_2","E_2",-0.155183301429345,"raw.ne"
"41",-0.17787281333828,"G_3","E_3",0.241350376692783,"raw.ne"
"51",-0.408206331986551,"G_4","E_4",-0.285631019258366,"raw.ne"
"61",-0.233584367421587,"G_5","E_5",0.80647429728709,"raw.ne"
"71",-0.38273965129772,"G_6","E_6",-0.486381917561485,"raw.ne"
"81",0.468834359705161,"G_7","E_7",0.0290092555079637,"raw.ne"
"91",0.553959315295162,"G_8","E_8",-0.383676433787388,"raw.ne"
"101",0.568264099382637,"G_9","E_9",0.213649861003708,"raw.ne"
"G_11",-0.38342827442824,"G_1","E_1",0.394795926304221,"mean.ne"
"G_101",0.352210109864593,"G_10","E_10",-0.37449909435591,"mean.ne"
"G_21",-0.355681788460276,"G_2","E_2",-0.154482696038954,"mean.ne"
"G_31",-0.177069771705044,"G_3","E_3",0.240260753174463,"mean.ne"
"G_41",-0.406363404597127,"G_4","E_4",-0.28434148211154,"mean.ne"
"G_51",-0.23252980507228,"G_5","E_5",0.802833311210017,"mean.ne"
"G_61",-0.38101169822319,"G_6","E_6",-0.484186051188636,"mean.ne"
"G_71",0.466717715217075,"G_7","E_7",0.0288782875456067,"mean.ne"
"G_81",0.551458357532419,"G_8","E_8",-0.381944251424945,"mean.ne"
"G_91",0.565698559872069,"G_9","E_9",0.212685296885676,"mean.ne"
