"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.426389225086121,"G_1","E_1",0.0803555512727059,"raw"
"2",-0.122795613984375,"G_2","E_2",0.363030042171464,"raw"
"3",-0.0213775364082559,"G_3","E_3",-0.190795485048795,"raw"
"4",0.387273293233927,"G_4","E_4",-0.570954778780138,"raw"
"5",0.183289082244824,"G_5","E_5",0.318364670384763,"raw"
"G_1",-0.552135697698681,"G_1","E_1",0.104053211844075,"means"
"G_2",-0.159009276062045,"G_2","E_2",0.470091254251187,"means"
"G_3",-0.027681986986108,"G_3","E_3",-0.247062993287172,"means"
"G_4",0.50148408397654,"G_4","E_4",-0.739335087729989,"means"
"G_5",0.237342876770295,"G_5","E_5",0.412253614921899,"means"
"11",-0.539273205059066,"G_1","E_1",-0.0437856518893936,"raw.ne"
"21",-0.415170782171695,"G_2","E_2",0.541058339444435,"raw.ne"
"31",0.0990518657619238,"G_3","E_3",-0.352345796976411,"raw.ne"
"41",0.536889511387405,"G_4","E_4",-0.544902739422087,"raw.ne"
"51",0.318502610081428,"G_5","E_5",0.399975848843453,"raw.ne"
"G_11",-0.529437609958193,"G_1","E_1",-0.0429870623448533,"mean.ne"
"G_21",-0.407598643091083,"G_2","E_2",0.531190185968986,"mean.ne"
"G_31",0.0972452971497992,"G_3","E_3",-0.345919498465669,"mean.ne"
"G_41",0.527097391552091,"G_4","E_4",-0.534964469424557,"mean.ne"
"G_51",0.312693564347386,"G_5","E_5",0.392680844266092,"mean.ne"
