"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.86037655272918,"G_1","E_1",-0.535440685577096,"raw"
"2",-1.06506746490483,"G_10","E_10",0.127849004840846,"raw"
"3",0.328423030325277,"G_2","E_2",0.229642062924301,"raw"
"4",0.0103804752628171,"G_3","E_3",-0.0313305634757232,"raw"
"5",0.37460501418333,"G_4","E_4",-0.364705259966967,"raw"
"6",0.250159578932792,"G_5","E_5",-0.16708553944412,"raw"
"7",-0.0131770928497555,"G_6","E_6",0.187391057828054,"raw"
"8",-0.26098207485163,"G_7","E_7",-0.260104273023718,"raw"
"9",-0.323277044611153,"G_8","E_8",0.529417719078802,"raw"
"10",-0.161440974216025,"G_9","E_9",0.284366476815621,"raw"
"G_1",0.910059186329216,"G_1","E_1",-0.566359825936856,"means"
"G_10",-1.12657002032703,"G_10","E_10",0.135231673793742,"means"
"G_2",0.347387890571307,"G_2","E_2",0.242902794443789,"means"
"G_3",0.0109798980939456,"G_3","E_3",-0.0331397537665194,"means"
"G_4",0.396236663262296,"G_4","E_4",-0.385765245557543,"means"
"G_5",0.264605098934741,"G_5","E_5",-0.176733930732487,"means"
"G_6",-0.0139380069796135,"G_6","E_6",0.198211995749313,"means"
"G_7",-0.27605254226488,"G_7","E_7",-0.275124051577001,"means"
"G_8",-0.341944748778325,"G_8","E_8",0.559989061911105,"means"
"G_9",-0.170763418841656,"G_9","E_9",0.300787281672459,"means"
"11",0.820126834179221,"G_1","E_1",-0.630909337075179,"raw.ne"
"21",-1.15243874420435,"G_10","E_10",0.120183055566841,"raw.ne"
"31",0.363413725487166,"G_2","E_2",0.210895232079742,"raw.ne"
"41",0.026921722845492,"G_3","E_3",0.0116353239059737,"raw.ne"
"51",0.331614937303406,"G_4","E_4",-0.47300647710017,"raw.ne"
"61",0.226175810249467,"G_5","E_5",-0.115205707506546,"raw.ne"
"71",0.00450261846000688,"G_6","E_6",0.288593372966955,"raw.ne"
"81",-0.30837707656863,"G_7","E_7",-0.265775660753426,"raw.ne"
"91",-0.211770438227162,"G_8","E_8",0.55056671067015,"raw.ne"
"101",-0.100169389524625,"G_9","E_9",0.30302348724565,"raw.ne"
"G_11",0.816833138806653,"G_1","E_1",-0.628375554399827,"mean.ne"
"G_101",-1.14781045745556,"G_10","E_10",0.119700390742953,"mean.ne"
"G_21",0.361954226716885,"G_2","E_2",0.210048259854146,"mean.ne"
"G_31",0.0268136030397927,"G_3","E_3",0.011588595508748,"mean.ne"
"G_41",0.330283145025736,"G_4","E_4",-0.471106845019021,"mean.ne"
"G_51",0.225267469992131,"G_5","E_5",-0.114743032113065,"mean.ne"
"G_61",0.00448453558188469,"G_6","E_6",0.287434358754169,"mean.ne"
"G_71",-0.307138609409928,"G_7","E_7",-0.264708284309326,"mean.ne"
"G_81",-0.210919951103261,"G_8","E_8",0.548355590448677,"mean.ne"
"G_91",-0.0997671011943301,"G_9","E_9",0.301806520532547,"mean.ne"
