"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.151321515874084,"G_1","E_1",-0.171186017807235,"raw"
"2",0.119423256094998,"G_2","E_2",0.241854406217487,"raw"
"3",-0.100480945835435,"G_3","E_3",-0.26256659688342,"raw"
"4",0.131167284718381,"G_4","E_4",-0.439158064871029,"raw"
"5",-0.314275053585351,"G_5","E_5",0.26389005615144,"raw"
"6",0.210263116811741,"G_6","E_6",0.0711631182056338,"raw"
"7",-0.197419174078427,"G_7","E_7",0.296003098987115,"raw"
"G_1",0.194541660889743,"G_1","E_1",-0.220079821649622,"means"
"G_2",0.153532684730133,"G_2","E_2",0.31093237209045,"means"
"G_3",-0.129180110162671,"G_3","E_3",-0.337560336722851,"means"
"G_4",0.168631019033308,"G_4","E_4",-0.564589502290127,"means"
"G_5",-0.404037658144931,"G_5","E_5",0.339261799747684,"means"
"G_6",0.27031804256076,"G_6","E_6",0.0914885839587908,"means"
"G_7",-0.253805638906342,"G_7","E_7",0.380546904865675,"means"
"11",0.280028357428644,"G_1","E_1",-0.359878756634555,"raw.ne"
"21",0.256008552680798,"G_2","E_2",0.329356675548468,"raw.ne"
"31",-0.0701802187647918,"G_3","E_3",-0.293901476981268,"raw.ne"
"41",0.0963924021656008,"G_4","E_4",-0.507920236324189,"raw.ne"
"51",-0.474552061803914,"G_5","E_5",0.343180777213429,"raw.ne"
"61",0.288346667734225,"G_6","E_6",0.014658960464485,"raw.ne"
"71",-0.376043699440571,"G_7","E_7",0.474504056713622,"raw.ne"
"G_11",0.277344930024154,"G_1","E_1",-0.356430146905458,"mean.ne"
"G_21",0.253555299830416,"G_2","E_2",0.326200549729153,"mean.ne"
"G_31",-0.0695077028666989,"G_3","E_3",-0.291085107650695,"mean.ne"
"G_41",0.0954687028091135,"G_4","E_4",-0.503052989685449,"mean.ne"
"G_51",-0.470004572331069,"G_5","E_5",0.339892179191697,"mean.ne"
"G_61",0.285583528467551,"G_6","E_6",0.0145184880616459,"mean.ne"
"G_71",-0.372440185933466,"G_7","E_7",0.469957027259107,"mean.ne"
