"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.973186111119484,"G_1","E_1",0.0923035217976611,"raw"
"2",1.25556464014379,"G_10","E_10",0.0112880876700547,"raw"
"3",-0.805415016803426,"G_2","E_2",-0.0726600487916188,"raw"
"4",-0.67675916321826,"G_3","E_3",-0.296104992597265,"raw"
"5",-0.459110787127163,"G_4","E_4",0.180207415085063,"raw"
"6",-0.272635872761126,"G_5","E_5",0.164995908068787,"raw"
"7",-0.0871885874059467,"G_6","E_6",-0.0957394192246974,"raw"
"8",0.247653402384166,"G_7","E_7",-0.00299038428882945,"raw"
"9",0.853970040364061,"G_8","E_8",-0.044302480005485,"raw"
"10",0.917107455543337,"G_9","E_9",0.0630023922862757,"raw"
"G_1",-1.04104594919341,"G_1","E_1",0.0987398056402573,"means"
"G_10",1.3431146084366,"G_10","E_10",0.0120752010420008,"means"
"G_2",-0.861576250505899,"G_2","E_2",-0.0777266019299179,"means"
"G_3",-0.72394928102441,"G_3","E_3",-0.31675226306376,"means"
"G_4",-0.49112437971389,"G_4","E_4",0.192773198615782,"means"
"G_5",-0.29164665185806,"G_5","E_5",0.176500999927868,"means"
"G_6",-0.0932682091305648,"G_6","E_6",-0.102415286678659,"means"
"G_7",0.264922164846181,"G_7","E_7",-0.00319890246567931,"means"
"G_8",0.913516994432733,"G_8","E_8",-0.0473916723861493,"means"
"G_9",0.981056953710725,"G_9","E_9",0.0673955212982579,"means"
"11",-1.0734453383084,"G_1","E_1",0.0531995257388402,"raw.ne"
"21",1.34444931219644,"G_10","E_10",0.0235571998382653,"raw.ne"
"31",-0.872197879045356,"G_2","E_2",-0.116262697919105,"raw.ne"
"41",-0.724726190364748,"G_3","E_3",-0.307894165560813,"raw.ne"
"51",-0.495163025831789,"G_4","E_4",0.180234312287762,"raw.ne"
"61",-0.230842101575262,"G_5","E_5",0.202836159575518,"raw.ne"
"71",-0.0972149553264044,"G_6","E_6",-0.124581482201666,"raw.ne"
"81",0.315187249587131,"G_7","E_7",-0.00649759457094675,"raw.ne"
"91",0.890073876520246,"G_8","E_8",0.0167125918352686,"raw.ne"
"101",0.943879052148071,"G_9","E_9",0.0786961509768065,"raw.ne"
"G_11",-1.06842082568926,"G_1","E_1",0.0529505128838096,"mean.ne"
"G_101",1.33815630192955,"G_10","E_10",0.0234469348404737,"mean.ne"
"G_21",-0.868115352349989,"G_2","E_2",-0.115718503098944,"mean.ne"
"G_31",-0.721333939489032,"G_3","E_3",-0.306452994720503,"mean.ne"
"G_41",-0.492845299178144,"G_4","E_4",0.179390683325832,"mean.ne"
"G_51",-0.229761590988442,"G_5","E_5",0.201886737367385,"mean.ne"
"G_61",-0.0967599179319697,"G_6","E_6",-0.123998349360982,"mean.ne"
"G_71",0.313711941756896,"G_7","E_7",-0.00646718105593904,"mean.ne"
"G_81",0.88590767702696,"G_8","E_8",0.016634364630239,"mean.ne"
"G_91",0.93946100491342,"G_9","E_9",0.0783277951886272,"mean.ne"
