"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.640427697579769,"G_1","E_1",0.100016218954453,"raw"
"2",0.089965738479733,"G_10","E_10",0.464130794317957,"raw"
"3",-0.547030240026293,"G_2","E_2",-0.141118226642261,"raw"
"4",-0.594196105851161,"G_3","E_3",-0.213794891242444,"raw"
"5",0.20229196975429,"G_4","E_4",-0.313503084678102,"raw"
"6",-0.166723626177018,"G_5","E_5",-0.0866190620567168,"raw"
"7",0.287081764732882,"G_6","E_6",0.0274398354755755,"raw"
"8",0.482134619826167,"G_7","E_7",-0.354831788004121,"raw"
"9",0.445455264702372,"G_8","E_8",0.0674316366420172,"raw"
"10",0.441448312138808,"G_9","E_9",0.450848567233653,"raw"
"G_1",-0.647431350217301,"G_1","E_1",0.101109986226433,"means"
"G_10",0.0909495947120157,"G_10","E_10",0.46920648182193,"means"
"G_2",-0.553012507498264,"G_2","E_2",-0.142661481320325,"means"
"G_3",-0.600694174469485,"G_3","E_3",-0.216132930586465,"means"
"G_4",0.20450421431035,"G_4","E_4",-0.316931522758144,"means"
"G_5",-0.168546898919002,"G_5","E_5",-0.0875663193735474,"means"
"G_6",0.290221261925699,"G_6","E_6",0.0277399147457533,"means"
"G_7",0.487407195348042,"G_7","E_7",-0.358712192610797,"means"
"G_8",0.450326718500082,"G_8","E_8",0.068169062211859,"means"
"G_9",0.446275946307862,"G_9","E_9",0.455779001643302,"means"
"11",-0.639883832511205,"G_1","E_1",0.083835467674673,"raw.ne"
"21",0.0912332915254523,"G_10","E_10",0.455046951315288,"raw.ne"
"31",-0.551175077205787,"G_2","E_2",-0.154668626928792,"raw.ne"
"41",-0.581181430055166,"G_3","E_3",-0.205729371178987,"raw.ne"
"51",0.204570740004768,"G_4","E_4",-0.295802914878091,"raw.ne"
"61",-0.176775536150528,"G_5","E_5",-0.0734758583968933,"raw.ne"
"71",0.285332544484749,"G_6","E_6",0.0137727516320463,"raw.ne"
"81",0.483197687495389,"G_7","E_7",-0.357978404560325,"raw.ne"
"91",0.420001528628379,"G_8","E_8",0.0629643197927258,"raw.ne"
"101",0.464680083783946,"G_9","E_9",0.472035685528353,"raw.ne"
"G_11",-0.636888706186183,"G_1","E_1",0.0834430561095747,"mean.ne"
"G_101",0.0908062527110901,"G_10","E_10",0.452916997355302,"mean.ne"
"G_21",-0.548595173011391,"G_2","E_2",-0.153944664152097,"mean.ne"
"G_31",-0.578461074090007,"G_3","E_3",-0.204766406615513,"mean.ne"
"G_41",0.203613198686197,"G_4","E_4",-0.29441833997192,"mean.ne"
"G_51",-0.175948096801306,"G_5","E_5",-0.0731319374122426,"mean.ne"
"G_61",0.283996978602388,"G_6","E_6",0.0137082850384317,"mean.ne"
"G_71",0.48093596741359,"G_7","E_7",-0.356302802695088,"mean.ne"
"G_81",0.418035612987088,"G_8","E_8",0.062669600529389,"mean.ne"
"G_91",0.462505039688534,"G_9","E_9",0.469826211814163,"mean.ne"
