"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.374254603831888,"G_1","E_1",-0.55783913689448,"raw"
"2",0.0124190314460546,"G_10","E_10",0.708847517377009,"raw"
"3",-0.376915639896805,"G_2","E_2",-0.724111454662598,"raw"
"4",-0.485885686382035,"G_3","E_3",-0.494554806292568,"raw"
"5",0.162660410750395,"G_4","E_4",-0.489168268385056,"raw"
"6",0.248821528473236,"G_5","E_5",0.149885874998755,"raw"
"7",0.226252043500009,"G_6","E_6",0.298569180372205,"raw"
"8",0.0251434975883223,"G_7","E_7",0.353605455712284,"raw"
"9",-0.11685165092446,"G_8","E_8",0.337485224937288,"raw"
"10",-0.0698981383866152,"G_9","E_9",0.41728041283715,"raw"
"G_1",0.410092232519223,"G_1","E_1",-0.611256333772224,"means"
"G_10",0.0136082449735936,"G_10","E_10",0.7767248764358,"means"
"G_2",-0.413008082343117,"G_2","E_2",-0.793450447890062,"means"
"G_3",-0.532412811592424,"G_3","E_3",-0.541912063443129,"means"
"G_4",0.178236340459524,"G_4","E_4",-0.536009724945691,"means"
"G_5",0.272648018396243,"G_5","E_5",0.164238549030507,"means"
"G_6",0.247917339375291,"G_6","E_6",0.32715937355649,"means"
"G_7",0.027551172260176,"G_7","E_7",0.38746577671805,"means"
"G_8",-0.128041055234936,"G_8","E_8",0.369801915379914,"means"
"G_9",-0.076591398813574,"G_9","E_9",0.457238078930344,"means"
"11",0.489490683583979,"G_1","E_1",-0.662001078254339,"raw.ne"
"21",0.0422364480841804,"G_10","E_10",0.844303158402341,"raw.ne"
"31",-0.400759348124268,"G_2","E_2",-0.835582180362688,"raw.ne"
"41",-0.561588894855111,"G_3","E_3",-0.504432413248588,"raw.ne"
"51",0.116590515638093,"G_4","E_4",-0.547521265972377,"raw.ne"
"61",0.182479153111197,"G_5","E_5",0.252483658696744,"raw.ne"
"71",0.197378959814222,"G_6","E_6",0.268245981713656,"raw.ne"
"81",0.131341686748285,"G_7","E_7",0.314072932644401,"raw.ne"
"91",-0.118696394509571,"G_8","E_8",0.394068115104199,"raw.ne"
"101",-0.0784728094910144,"G_9","E_9",0.476363091276644,"raw.ne"
"G_11",0.487280782078402,"G_1","E_1",-0.659012344804271,"mean.ne"
"G_101",0.0420457633718021,"G_10","E_10",0.840491386527041,"mean.ne"
"G_21",-0.398950041601186,"G_2","E_2",-0.831809781049804,"mean.ne"
"G_31",-0.559053491862006,"G_3","E_3",-0.502155054379694,"mean.ne"
"G_41",0.116064144933431,"G_4","E_4",-0.545049374043507,"mean.ne"
"G_51",0.1816553152554,"G_5","E_5",0.251343771797563,"mean.ne"
"G_61",0.196487853864523,"G_6","E_6",0.26703493272185,"mean.ne"
"G_71",0.130748718994199,"G_7","E_7",0.312654988912296,"mean.ne"
"G_81",-0.118160516402527,"G_8","E_8",0.39228901746235,"mean.ne"
"G_91",-0.0781185286320388,"G_9","E_9",0.474212456856176,"mean.ne"
