"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.242291843966118,"G_1","E_1",-0.544495620392437,"raw"
"2",-0.585075898850108,"G_2","E_2",-0.171005498884567,"raw"
"3",-0.0175230933992443,"G_3","E_3",-0.40459672529944,"raw"
"4",-0.254212821728498,"G_4","E_4",-0.218647030053238,"raw"
"5",-0.0913516835994697,"G_5","E_5",0.234736394130164,"raw"
"6",0.306502296691332,"G_6","E_6",0.666229867006946,"raw"
"7",0.883953044852108,"G_7","E_7",0.437778613492576,"raw"
"G_1",-0.27813228117028,"G_1","E_1",-0.625038823049091,"means"
"G_2",-0.671621841417358,"G_2","E_2",-0.196301075260612,"means"
"G_3",-0.0201151547675506,"G_3","E_3",-0.464445720992962,"means"
"G_4",-0.291816640843957,"G_4","E_4",-0.250989865132705,"means"
"G_5",-0.10486466127939,"G_5","E_5",0.269459209622568,"means"
"G_6",0.351840910396518,"G_6","E_6",0.764780314769183,"means"
"G_7",1.01470966908202,"G_7","E_7",0.502535960043619,"means"
"11",-0.35299806646759,"G_1","E_1",-0.621675331837202,"raw.ne"
"21",-0.652654633967569,"G_2","E_2",-0.225282755340036,"raw.ne"
"31",0.005750783760734,"G_3","E_3",-0.46859962287385,"raw.ne"
"41",-0.40639224241614,"G_4","E_4",-0.195109786581098,"raw.ne"
"51",-0.0560774006570758,"G_5","E_5",0.280900020738238,"raw.ne"
"61",0.452503765830609,"G_6","E_6",0.740850922012896,"raw.ne"
"71",1.00986779391705,"G_7","E_7",0.488916553881067,"raw.ne"
"G_11",-0.349615392319904,"G_1","E_1",-0.615718004381271,"mean.ne"
"G_21",-0.646400441190295,"G_2","E_2",-0.223123938550935,"mean.ne"
"G_31",0.00569567573208636,"G_3","E_3",-0.464109173830391,"mean.ne"
"G_41",-0.402497907962704,"G_4","E_4",-0.193240108263484,"mean.ne"
"G_51",-0.0555400278171341,"G_5","E_5",0.278208240446773,"mean.ne"
"G_61",0.448167558537109,"G_6","E_6",0.733751570772071,"mean.ne"
"G_71",1.00019053502084,"G_7","E_7",0.484231413807237,"mean.ne"
