"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.769150574404017,"G_1","E_1",-0.821937871875918,"raw"
"2",-0.392134709695308,"G_10","E_10",0.35872681257451,"raw"
"3",0.374700587883158,"G_2","E_2",-0.521934059980881,"raw"
"4",0.174856201692113,"G_3","E_3",-0.499760062002225,"raw"
"5",0.346628478428898,"G_4","E_4",0.285654063639817,"raw"
"6",-0.134757434135472,"G_5","E_5",0.0933150035552307,"raw"
"7",-0.0775421105071591,"G_6","E_6",0.103966291499851,"raw"
"8",-0.0140732000008374,"G_7","E_7",0.217629284962236,"raw"
"9",-0.358541204215899,"G_8","E_8",0.41162598515059,"raw"
"10",-0.688287183853449,"G_9","E_9",0.372714552476849,"raw"
"G_1",0.77444506838682,"G_1","E_1",-0.827595730378139,"means"
"G_10",-0.394833992423585,"G_10","E_10",0.361196130044812,"means"
"G_2",0.377279861791164,"G_2","E_2",-0.525526824300377,"means"
"G_3",0.176059834814852,"G_3","E_3",-0.503200190280325,"means"
"G_4",0.349014516292452,"G_4","E_4",0.287620380472185,"means"
"G_5",-0.135685044993386,"G_5","E_5",0.093957342963494,"means"
"G_6",-0.0780758762627294,"G_6","E_6",0.104681949685724,"means"
"G_7",-0.0141700737147855,"G_7","E_7",0.219127349161987,"means"
"G_8",-0.361009244039944,"G_8","E_8",0.414459437239269,"means"
"G_9",-0.693025049850859,"G_9","E_9",0.375280155391369,"means"
"11",0.792031763167862,"G_1","E_1",-0.857270660234351,"raw.ne"
"21",-0.399996619176304,"G_10","E_10",0.383391549973518,"raw.ne"
"31",0.389113665257686,"G_2","E_2",-0.521139867049261,"raw.ne"
"41",0.15930783919723,"G_3","E_3",-0.505871058498275,"raw.ne"
"51",0.341304892588828,"G_4","E_4",0.287129877401631,"raw.ne"
"61",-0.148893944007989,"G_5","E_5",0.111542199654609,"raw.ne"
"71",-0.0727668208603337,"G_6","E_6",0.10638087742716,"raw.ne"
"81",-0.0159117522851772,"G_7","E_7",0.200575555972005,"raw.ne"
"91",-0.353480878989326,"G_8","E_8",0.401121302799604,"raw.ne"
"101",-0.690708144892406,"G_9","E_9",0.39414022255343,"raw.ne"
"G_11",0.788324472776095,"G_1","E_1",-0.853258003886929,"mean.ne"
"G_101",-0.398124341204678,"G_10","E_10",0.381596995922056,"mean.ne"
"G_21",0.387292327503806,"G_2","E_2",-0.518700549699031,"mean.ne"
"G_31",0.158562161499642,"G_3","E_3",-0.503503210386816,"mean.ne"
"G_41",0.339707335006154,"G_4","E_4",0.285785898681066,"mean.ne"
"G_51",-0.14819701098881,"G_5","E_5",0.111020100233489,"mean.ne"
"G_61",-0.0724262186921401,"G_6","E_6",0.105882936784987,"mean.ne"
"G_71",-0.015837273597452,"G_7","E_7",0.199636715049154,"mean.ne"
"G_81",-0.351826328847168,"G_8","E_8",0.399243760482553,"mean.ne"
"G_91",-0.687475123455449,"G_9","E_9",0.392295356819471,"mean.ne"
