"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.0660886194394432,"G_1","E_1",-0.897419976419233,"raw"
"2",0.232163740953707,"G_2","E_2",-0.609844222442138,"raw"
"3",0.0403880012235211,"G_3","E_3",0.336460665092979,"raw"
"4",-0.350502323821555,"G_4","E_4",0.199879208388033,"raw"
"5",0.011861962204884,"G_5","E_5",0.970924325380358,"raw"
"G_1",0.0730769893619218,"G_1","E_1",-0.992315327906874,"means"
"G_2",0.256713294539974,"G_2","E_2",-0.674330620518835,"means"
"G_3",0.0446587258259327,"G_3","E_3",0.372038826839679,"means"
"G_4",-0.387565284408858,"G_4","E_4",0.221014917680729,"means"
"G_5",0.0131162746810293,"G_5","E_5",1.0735922039053,"means"
"11",-0.0325116049050696,"G_1","E_1",-1.00858106588375,"raw.ne"
"21",0.334735626588984,"G_2","E_2",-0.681837843545914,"raw.ne"
"31",0.0251996141533138,"G_3","E_3",0.395940805633672,"raw.ne"
"41",-0.360902670199835,"G_4","E_4",0.253172683067312,"raw.ne"
"51",0.0334790343626069,"G_5","E_5",1.04130542072868,"raw.ne"
"G_11",-0.0318972952125227,"G_1","E_1",-0.989523836125332,"mean.ne"
"G_21",0.328410766882599,"G_2","E_2",-0.668954456298248,"mean.ne"
"G_31",0.0247234651822613,"G_3","E_3",0.388459468576163,"mean.ne"
"G_41",-0.354083381855971,"G_4","E_4",0.24838896249891,"mean.ne"
"G_51",0.0328464450036342,"G_5","E_5",1.02162986134851,"mean.ne"
