"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.130390149563349,"G_1","E_1",0.227761138082066,"raw"
"2",-0.306550450623218,"G_10","E_10",-0.123192464186499,"raw"
"3",-0.0592570885682871,"G_2","E_2",-0.136511175863431,"raw"
"4",0.0768207168196701,"G_3","E_3",-0.202436228343541,"raw"
"5",0.19729161699386,"G_4","E_4",0.0712964620822847,"raw"
"6",-0.0270539403995931,"G_5","E_5",-0.170173722728697,"raw"
"7",-0.105828115489991,"G_6","E_6",-0.354412162310551,"raw"
"8",0.35578855293872,"G_7","E_7",0.403982283892947,"raw"
"9",0.00343314608483121,"G_8","E_8",0.2219942657587,"raw"
"10",-0.00425428819263471,"G_9","E_9",0.0616916036167299,"raw"
"G_1",-0.131889659247291,"G_1","E_1",0.230380431282684,"means"
"G_10",-0.310075834794224,"G_10","E_10",-0.12460919922097,"means"
"G_2",-0.0599385555230187,"G_2","E_2",-0.138081078427835,"means"
"G_3",0.0777041685925541,"G_3","E_3",-0.204764280622032,"means"
"G_4",0.199560505335754,"G_4","E_4",0.0721163839527783,"means"
"G_5",-0.0273650654788566,"G_5","E_5",-0.172130750510635,"means"
"G_6",-0.107045157456289,"G_6","E_6",-0.358487964595238,"means"
"G_7",0.359880183958035,"G_7","E_7",0.408628151305986,"means"
"G_8",0.00347262786944019,"G_8","E_8",0.224547238911966,"means"
"G_9",-0.00430321325610417,"G_9","E_9",0.0624010679232969,"means"
"11",-0.173999206126269,"G_1","E_1",0.2261887907443,"raw.ne"
"21",-0.309855307595167,"G_10","E_10",-0.129276024229576,"raw.ne"
"31",-0.0802891001518609,"G_2","E_2",-0.153886242492455,"raw.ne"
"41",0.0472237803706203,"G_3","E_3",-0.226704243841905,"raw.ne"
"51",0.21764066499961,"G_4","E_4",0.123435997433992,"raw.ne"
"61",-0.0237734284143548,"G_5","E_5",-0.179217521985955,"raw.ne"
"71",-0.0915051099617184,"G_6","E_6",-0.383930727669458,"raw.ne"
"81",0.398217889379326,"G_7","E_7",0.433090511298838,"raw.ne"
"91",0.0227043619116099,"G_8","E_8",0.234480035780028,"raw.ne"
"101",-0.00636454441178811,"G_9","E_9",0.0558194249621991,"raw.ne"
"G_11",-0.17330041131044,"G_1","E_1",0.225280398356252,"mean.ne"
"G_101",-0.308610903741694,"G_10","E_10",-0.128756841311715,"mean.ne"
"G_21",-0.0799666526637178,"G_2","E_2",-0.153268222957326,"mean.ne"
"G_31",0.0470341258679283,"G_3","E_3",-0.225793781352755,"mean.ne"
"G_41",0.216766602572534,"G_4","E_4",0.122940268533769,"mean.ne"
"G_51",-0.0236779524124811,"G_5","E_5",-0.178497769993667,"mean.ne"
"G_61",-0.0911376180754812,"G_6","E_6",-0.382388830967134,"mean.ne"
"G_71",0.396618614285694,"G_7","E_7",0.431351184948915,"mean.ne"
"G_81",0.0226131793668478,"G_8","E_8",0.233538345084623,"mean.ne"
"G_91",-0.00633898388919099,"G_9","E_9",0.0555952496590379,"mean.ne"
