"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.421184387661403,"G_1","E_1",-0.848927198760029,"raw"
"2",-0.570808353987779,"G_2","E_2",-0.426930877955218,"raw"
"3",-0.0760546736794992,"G_3","E_3",-0.251611827044613,"raw"
"4",-0.245027243856195,"G_4","E_4",0.100365810979106,"raw"
"5",0.165965570566304,"G_5","E_5",0.135464436548066,"raw"
"6",0.473492003557247,"G_6","E_6",0.563847604246135,"raw"
"7",0.67361708506132,"G_7","E_7",0.727792051986548,"raw"
"G_1",-0.510761057031403,"G_1","E_1",-1.02947537013162,"means"
"G_2",-0.692206755012818,"G_2","E_2",-0.517729699608561,"means"
"G_3",-0.0922298324883478,"G_3","E_3",-0.305124136857179,"means"
"G_4",-0.297139157432615,"G_4","E_4",0.121711414779971,"means"
"G_5",0.201262802555291,"G_5","E_5",0.164274747185257,"means"
"G_6",0.574193354069048,"G_6","E_6",0.683765606670347,"means"
"G_7",0.816880645340846,"G_7","E_7",0.882577437961786,"means"
"11",-0.707151006921883,"G_1","E_1",-0.808588041610618,"raw.ne"
"21",-0.902022109307037,"G_2","E_2",-0.542480676418136,"raw.ne"
"31",-0.0224611860421049,"G_3","E_3",-0.496652755629646,"raw.ne"
"41",-0.181174279147888,"G_4","E_4",-0.010159496644555,"raw.ne"
"51",0.227192552187285,"G_5","E_5",0.234163157291024,"raw.ne"
"61",0.705813480713349,"G_6","E_6",0.723905707404605,"raw.ne"
"71",0.879802548518273,"G_7","E_7",0.899812105607321,"raw.ne"
"G_11",-0.700613260964034,"G_1","E_1",-0.801112490916548,"mean.ne"
"G_21",-0.893682742833289,"G_2","E_2",-0.537465339078945,"mean.ne"
"G_31",-0.022253528092355,"G_3","E_3",-0.492061106160442,"mean.ne"
"G_41",-0.179499288375655,"G_4","E_4",-0.0100655701600067,"mean.ne"
"G_51",0.225092113702187,"G_5","E_5",0.231998274232,"mean.ne"
"G_61",0.699288100440452,"G_6","E_6",0.71721306104459,"mean.ne"
"G_71",0.871668606122693,"G_7","E_7",0.891493171039351,"mean.ne"
