"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.0228966946454428,"G_1","E_1",0.115291311736732,"raw"
"2",0.231074257566044,"G_2","E_2",0.0308167677638346,"raw"
"3",-0.00601732891549315,"G_3","E_3",0.259672964953765,"raw"
"4",-0.0918661197064444,"G_4","E_4",-0.369626529872582,"raw"
"5",-0.129955141598488,"G_5","E_5",0.277388519509794,"raw"
"6",0.0174666452275527,"G_6","E_6",0.186378211985373,"raw"
"7",0.00219438207227233,"G_7","E_7",-0.499921246076915,"raw"
"G_1",-0.0247016864095812,"G_1","E_1",0.124379954066272,"means"
"G_2",0.24929029871388,"G_2","E_2",0.033246114570104,"means"
"G_3",-0.00649168686553486,"G_3","E_3",0.280143498817657,"means"
"G_4",-0.0991081077768201,"G_4","E_4",-0.398764920917995,"means"
"G_5",-0.140199762663874,"G_5","E_5",0.299255605608229,"means"
"G_6",0.0188435754470013,"G_6","E_6",0.201070775381851,"means"
"G_7",0.00236736955492871,"G_7","E_7",-0.539331027526118,"means"
"11",0.0423858145536564,"G_1","E_1",0.148055950965092,"raw.ne"
"21",0.244951541814385,"G_2","E_2",0.066942650382581,"raw.ne"
"31",-0.0491865773929176,"G_3","E_3",0.283794733036106,"raw.ne"
"41",-0.160631444371353,"G_4","E_4",-0.372045796075875,"raw.ne"
"51",-0.099337815410062,"G_5","E_5",0.269717978142982,"raw.ne"
"61",0.00134196423033814,"G_6","E_6",0.181632535082858,"raw.ne"
"71",0.020476516575953,"G_7","E_7",-0.578098051533743,"raw.ne"
"G_11",0.041993949612426,"G_1","E_1",0.146687145454685,"mean.ne"
"G_21",0.242686918082412,"G_2","E_2",0.0663237528095561,"mean.ne"
"G_31",-0.0487318381019074,"G_3","E_3",0.281170996591417,"mean.ne"
"G_41",-0.159146376025465,"G_4","E_4",-0.368606161718253,"mean.ne"
"G_51",-0.0984194183565254,"G_5","E_5",0.267224383982612,"mean.ne"
"G_61",0.00132955751502872,"G_6","E_6",0.179953307647086,"mean.ne"
"G_71",0.0202872072740313,"G_7","E_7",-0.572753424767104,"mean.ne"
