"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.339028802138893,"G_1","E_1",0.0241723804391237,"raw"
"2",0.188620753467857,"G_2","E_2",0.121239843744808,"raw"
"3",-0.259195020269407,"G_3","E_3",-0.525359162022973,"raw"
"4",0.261576038287725,"G_4","E_4",0.596174316993084,"raw"
"5",0.190822920965288,"G_5","E_5",-0.276763523069652,"raw"
"6",-0.141914101167572,"G_6","E_6",0.095283388151314,"raw"
"7",0.0991182108550022,"G_7","E_7",-0.034747244235704,"raw"
"G_1",-0.363785359769719,"G_1","E_1",0.0259374957497996,"means"
"G_2",0.202394216147537,"G_2","E_2",0.130093018342033,"means"
"G_3",-0.278121956318617,"G_3","E_3",-0.563721933237258,"means"
"G_4",0.280676841009672,"G_4","E_4",0.639708151710203,"means"
"G_5",0.204757190296849,"G_5","E_5",-0.296973346145919,"means"
"G_6",-0.152276951173285,"G_6","E_6",0.102241170720661,"means"
"G_7",0.106356019807562,"G_7","E_7",-0.0372845571395196,"means"
"11",-0.322638408883939,"G_1","E_1",-0.0347992499801821,"raw.ne"
"21",0.176491641558124,"G_2","E_2",0.0811316970592262,"raw.ne"
"31",-0.259086401713714,"G_3","E_3",-0.443738323527614,"raw.ne"
"41",0.187673914044524,"G_4","E_4",0.583246119358274,"raw.ne"
"51",0.203162875244183,"G_5","E_5",-0.199687919385676,"raw.ne"
"61",-0.0586615735925772,"G_6","E_6",0.0207464560573707,"raw.ne"
"71",0.0730579533433973,"G_7","E_7",-0.00689877958140038,"raw.ne"
"G_11",-0.319982903570696,"G_1","E_1",-0.0345128315294503,"mean.ne"
"G_21",0.175039010752259,"G_2","E_2",0.0804639351106264,"mean.ne"
"G_31",-0.256953967082885,"G_3","E_3",-0.44008609414832,"mean.ne"
"G_41",0.186129246509041,"G_4","E_4",0.578445658141512,"mean.ne"
"G_51",0.201490724378666,"G_5","E_5",-0.198044369466273,"mean.ne"
"G_61",-0.058178754076769,"G_6","E_6",0.0205757004288584,"mean.ne"
"G_71",0.0724566430903841,"G_7","E_7",-0.00684199853695389,"mean.ne"
