"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-1.09007780383382,"G_1","E_1",-0.167996050783976,"raw"
"2",0.925788545672762,"G_10","E_10",-0.0587600833452065,"raw"
"3",-0.613811789743037,"G_2","E_2",-0.368332487846655,"raw"
"4",-0.213663658148826,"G_3","E_3",-0.348229380309728,"raw"
"5",-0.184876478760861,"G_4","E_4",-0.327578795322403,"raw"
"6",0.459289704590089,"G_5","E_5",0.255373607211256,"raw"
"7",0.0773353186935397,"G_6","E_6",-0.178156715533066,"raw"
"8",0.110554204659344,"G_7","E_7",0.126779881268733,"raw"
"9",0.320978226850425,"G_8","E_8",0.696197165787632,"raw"
"10",0.208483730020381,"G_9","E_9",0.370702858873417,"raw"
"G_1",-1.14489828034698,"G_1","E_1",-0.176444643649476,"means"
"G_10",0.972346845498435,"G_10","E_10",-0.0617151529352923,"means"
"G_2",-0.644680645786855,"G_2","E_2",-0.386856085362348,"means"
"G_3",-0.224408894417343,"G_3","E_3",-0.365741983994838,"means"
"G_4",-0.194173995530855,"G_4","E_4",-0.344052872302982,"means"
"G_5",0.482387579232303,"G_5","E_5",0.268216454563039,"means"
"G_6",0.0812245447718663,"G_6","E_6",-0.187116292551516,"means"
"G_7",0.116114022645402,"G_7","E_7",0.133155695434459,"means"
"G_8",0.337120358434433,"G_8","E_8",0.731209217442445,"means"
"G_9",0.218968465499592,"G_9","E_9",0.389345663356509,"means"
"11",-1.17966195812211,"G_1","E_1",-0.161846268616815,"raw.ne"
"21",0.967263987826198,"G_10","E_10",-0.0767847615900214,"raw.ne"
"31",-0.716946757240186,"G_2","E_2",-0.361412332339916,"raw.ne"
"41",-0.234922040239742,"G_3","E_3",-0.38835681351107,"raw.ne"
"51",-0.151301455799811,"G_4","E_4",-0.331565203785888,"raw.ne"
"61",0.386360845460497,"G_5","E_5",0.295389213973423,"raw.ne"
"71",0.0956606002822827,"G_6","E_6",-0.110797563757651,"raw.ne"
"81",0.21420529595502,"G_7","E_7",0.0881062340924801,"raw.ne"
"91",0.331463689178521,"G_8","E_8",0.725630474359951,"raw.ne"
"101",0.287877792699329,"G_9","E_9",0.321637021175504,"raw.ne"
"G_11",-1.17492434075522,"G_1","E_1",-0.161196280976132,"mean.ne"
"G_101",0.963379377802499,"G_10","E_10",-0.0764763878075855,"mean.ne"
"G_21",-0.714067441360874,"G_2","E_2",-0.359960871325558,"mean.ne"
"G_31",-0.233978574418838,"G_3","E_3",-0.38679714129179,"mean.ne"
"G_41",-0.150693816976077,"G_4","E_4",-0.330233611242022,"mean.ne"
"G_51",0.384809189209532,"G_5","E_5",0.294202907116206,"mean.ne"
"G_61",0.0952764196124679,"G_6","E_6",-0.11035259182426,"mean.ne"
"G_71",0.213345030246516,"G_7","E_7",0.0877523923652792,"mean.ne"
"G_81",0.330132504325495,"G_8","E_8",0.722716283973802,"mean.ne"
"G_91",0.286721652314499,"G_9","E_9",0.320345301012061,"mean.ne"
