"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",1.28261895188523,"G_1","E_1",-0.441166025772037,"raw"
"2",-1.02482758102976,"G_10","E_10",0.657498711121293,"raw"
"3",0.713503749897493,"G_2","E_2",-0.641594759967827,"raw"
"4",0.732266555069833,"G_3","E_3",-0.237402797258826,"raw"
"5",0.269154991202422,"G_4","E_4",0.107676774523478,"raw"
"6",0.249813346369009,"G_5","E_5",-0.184765207657001,"raw"
"7",-0.174350039930411,"G_6","E_6",-0.0883861502858904,"raw"
"8",-0.22030386474689,"G_7","E_7",0.107582697356302,"raw"
"9",-0.745701567698434,"G_8","E_8",0.265873239733806,"raw"
"10",-1.08217454101848,"G_9","E_9",0.454683518206713,"raw"
"G_1",1.36000364009432,"G_1","E_1",-0.467783046596987,"means"
"G_10",-1.08665885423019,"G_10","E_10",0.697167805892734,"means"
"G_2",0.756551815841535,"G_2","E_2",-0.680304316211095,"means"
"G_3",0.77644664376003,"G_3","E_3",-0.251726101478559,"means"
"G_4",0.285394011406749,"G_4","E_4",0.114173274213905,"means"
"G_5",0.264885420495796,"G_5","E_5",-0.195912710167717,"means"
"G_6",-0.184869160562017,"G_6","E_6",-0.0937187821418539,"means"
"G_7",-0.233595533219148,"G_7","E_7",0.114073521056807,"means"
"G_8",-0.790692235603781,"G_8","E_8",0.281914260903579,"means"
"G_9",-1.14746574798329,"G_9","E_9",0.482116094529187,"means"
"11",1.36761540428668,"G_1","E_1",-0.45702220710474,"raw.ne"
"21",-1.15270273851291,"G_10","E_10",0.810364639297023,"raw.ne"
"31",0.715079462133679,"G_2","E_2",-0.611139790083744,"raw.ne"
"41",0.790072968061051,"G_3","E_3",-0.394689966326122,"raw.ne"
"51",0.299150328055134,"G_4","E_4",0.0528045906323645,"raw.ne"
"61",0.281635008404341,"G_5","E_5",-0.217822211119569,"raw.ne"
"71",-0.189507335427183,"G_6","E_6",-0.0885091381492065,"raw.ne"
"81",-0.220626675431569,"G_7","E_7",0.208055561327568,"raw.ne"
"91",-0.793890215198246,"G_8","E_8",0.253255284882488,"raw.ne"
"101",-1.09682620637096,"G_9","E_9",0.44470323664395,"raw.ne"
"G_11",1.36212295075288,"G_1","E_1",-0.455186769138352,"mean.ne"
"G_101",-1.14807339154174,"G_10","E_10",0.807110149684783,"mean.ne"
"G_21",0.712207645461804,"G_2","E_2",-0.608685403500218,"mean.ne"
"G_31",0.786899971433645,"G_3","E_3",-0.393104859655418,"mean.ne"
"G_41",0.297948916261062,"G_4","E_4",0.0525925231464966,"mean.ne"
"G_51",0.280503939543679,"G_5","E_5",-0.216947419588671,"mean.ne"
"G_61",-0.188746258715942,"G_6","E_6",-0.0881536783268983,"mean.ne"
"G_71",-0.219740620946275,"G_7","E_7",0.207219993448282,"mean.ne"
"G_81",-0.790701888199117,"G_8","E_8",0.252238191275583,"mean.ne"
"G_91",-1.09242126405,"G_9","E_9",0.442917272654413,"mean.ne"
