"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.632175313828378,"G_1","E_1",-0.156017569356903,"raw"
"2",-0.640337795131889,"G_2","E_2",-0.371155915683784,"raw"
"3",-0.13836367887386,"G_3","E_3",-0.162143408032321,"raw"
"4",0.0273879080710869,"G_4","E_4",-0.255802811560483,"raw"
"5",0.173008005738332,"G_5","E_5",0.174643473302596,"raw"
"6",0.666103658598359,"G_6","E_6",0.466302059845084,"raw"
"7",0.544377215426343,"G_7","E_7",0.304174171485804,"raw"
"G_1",-0.823735697443075,"G_1","E_1",-0.203293672651186,"means"
"G_2",-0.834371556013216,"G_2","E_2",-0.483622771054459,"means"
"G_3",-0.180290338810822,"G_3","E_3",-0.211275749589865,"means"
"G_4",0.0356869321894604,"G_4","E_4",-0.333315621125113,"means"
"G_5",0.225432513976324,"G_5","E_5",0.227563557351837,"means"
"G_6",0.867944935182748,"G_6","E_6",0.607599892124085,"means"
"G_7",0.709333210918579,"G_7","E_7",0.396344364944699,"means"
"11",-0.73697576097272,"G_1","E_1",-0.320344503899315,"raw.ne"
"21",-0.752839537972508,"G_2","E_2",-0.591903923287397,"raw.ne"
"31",-0.284748101428562,"G_3","E_3",-0.197608421082695,"raw.ne"
"41",0.0034709630549033,"G_4","E_4",-0.230469309747999,"raw.ne"
"51",0.143744055113502,"G_5","E_5",0.199647265903265,"raw.ne"
"61",0.844329108677823,"G_6","E_6",0.747208105568714,"raw.ne"
"71",0.783019273527543,"G_7","E_7",0.393470786545408,"raw.ne"
"G_11",-0.72991354423295,"G_1","E_1",-0.317274739006451,"mean.ne"
"G_21",-0.745625303435924,"G_2","E_2",-0.586231886272415,"mean.ne"
"G_31",-0.282019446138909,"G_3","E_3",-0.195714799103253,"mean.ne"
"G_41",0.00343770186140709,"G_4","E_4",-0.228260791770201,"mean.ne"
"G_51",0.142366599129166,"G_5","E_5",0.197734106288027,"mean.ne"
"G_61",0.836238157141901,"G_6","E_6",0.740047835352669,"mean.ne"
"G_71",0.775515835675307,"G_7","E_7",0.389700274511623,"mean.ne"
