"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.744692363118471,"G_1","E_1",0.0664453528905837,"raw"
"2",-0.0885789803139941,"G_2","E_2",0.288628244198477,"raw"
"3",-0.3295323114336,"G_3","E_3",-0.125021302211145,"raw"
"4",0.235477039527616,"G_4","E_4",-0.0464790093172283,"raw"
"5",0.92732661533845,"G_5","E_5",-0.183573285560688,"raw"
"G_1",-1.14603950115124,"G_1","E_1",0.102255646562109,"means"
"G_2",-0.136318049491514,"G_2","E_2",0.444182571732313,"means"
"G_3",-0.507131621743914,"G_3","E_3",-0.192400725340248,"means"
"G_4",0.362385868686379,"G_4","E_4",-0.0715285711120472,"means"
"G_5",1.42710330370029,"G_5","E_5",-0.282508921842126,"means"
"11",-1.17843977667926,"G_1","E_1",-0.107165754209981,"raw.ne"
"21",-0.341278234894615,"G_2","E_2",0.302650571941186,"raw.ne"
"31",-0.204743294163193,"G_3","E_3",-0.0567596138247287,"raw.ne"
"41",0.215559810297316,"G_4","E_4",-0.0882026252817099,"raw.ne"
"51",1.50890149543976,"G_5","E_5",-0.0505225786247615,"raw.ne"
"G_11",-1.15617305133581,"G_1","E_1",-0.105140847666226,"mean.ne"
"G_21",-0.334829752017105,"G_2","E_2",0.296931962221943,"mean.ne"
"G_31",-0.200874651244596,"G_3","E_3",-0.055687135827424,"mean.ne"
"G_41",0.211486788335599,"G_4","E_4",-0.0865360287609657,"mean.ne"
"G_51",1.48039066626192,"G_5","E_5",-0.0495679499673264,"mean.ne"
