"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.612104606226657,"G_1","E_1",-0.0343907468241535,"raw"
"2",-0.249762829612016,"G_10","E_10",0.338653771646708,"raw"
"3",0.203930774230093,"G_2","E_2",0.180485367346907,"raw"
"4",0.956881422162391,"G_3","E_3",0.0439441718794357,"raw"
"5",0.110050277431925,"G_4","E_4",0.206243229441389,"raw"
"6",-0.479776178305486,"G_5","E_5",-0.151521350791276,"raw"
"7",-0.52285783402936,"G_6","E_6",-0.161945998168063,"raw"
"8",-0.12629603652022,"G_7","E_7",0.185429696701978,"raw"
"9",-0.161243263052732,"G_8","E_8",-0.0737324173215863,"raw"
"10",-0.343030938531183,"G_9","E_9",-0.533165723911269,"raw"
"G_1",0.619289177648658,"G_1","E_1",-0.0347944078557729,"means"
"G_10",-0.252694418215759,"G_10","E_10",0.342628716754103,"means"
"G_2",0.206324409562485,"G_2","E_2",0.18260381246092,"means"
"G_3",0.968112807860145,"G_3","E_3",0.0444599661378213,"means"
"G_4",0.111341991413776,"G_4","E_4",0.208664007192674,"means"
"G_5",-0.485407546186985,"G_5","E_5",-0.153299831063508,"means"
"G_6",-0.528994872394894,"G_6","E_6",-0.163846837630028,"means"
"G_7",-0.127778434929686,"G_7","E_7",0.187606175830182,"means"
"G_8",-0.163135854168592,"G_8","E_8",-0.0745978507997698,"means"
"G_9",-0.347057260589149,"G_9","E_9",-0.539423751026621,"means"
"11",0.636589675154129,"G_1","E_1",-0.046563986808418,"raw.ne"
"21",-0.285447430875662,"G_10","E_10",0.360254487617127,"raw.ne"
"31",0.192466087341047,"G_2","E_2",0.209384078679548,"raw.ne"
"41",0.978734945158486,"G_3","E_3",0.0417689193816311,"raw.ne"
"51",0.104828144460737,"G_4","E_4",0.209642063597804,"raw.ne"
"61",-0.466235808544376,"G_5","E_5",-0.162238487748309,"raw.ne"
"71",-0.554424652844759,"G_6","E_6",-0.168966319384417,"raw.ne"
"81",-0.119122356538059,"G_7","E_7",0.173498211492136,"raw.ne"
"91",-0.164781135281842,"G_8","E_8",-0.0667988967402413,"raw.ne"
"101",-0.322607468029615,"G_9","E_9",-0.549980070086776,"raw.ne"
"G_11",0.63360996790507,"G_1","E_1",-0.0463460331493214,"mean.ne"
"G_101",-0.284111327240624,"G_10","E_10",0.358568232011443,"mean.ne"
"G_21",0.191565204687668,"G_2","E_2",0.20840400740061,"mean.ne"
"G_31",0.974153746743193,"G_3","E_3",0.0415734101599909,"mean.ne"
"G_41",0.104337471749336,"G_4","E_4",0.208660784759951,"mean.ne"
"G_51",-0.464053482514441,"G_5","E_5",-0.161479092462949,"mean.ne"
"G_61",-0.551829538249564,"G_6","E_6",-0.168175432905504,"mean.ne"
"G_71",-0.118564776415173,"G_7","E_7",0.172686112429512,"mean.ne"
"G_81",-0.164009838538483,"G_8","E_8",-0.0664862288403416,"mean.ne"
"G_91",-0.321097428126981,"G_9","E_9",-0.547405759403392,"mean.ne"
